Customer_ID,Customer_Name,Age,Location,Registration_Date
CUST2295,Customer_2295,26,San Antonio,2022-11-29 15:25:29.772294
CUST2296,Customer_2296,66,Philadelphia,2024-10-17 15:25:29.772296
CUST2297,Customer_2297,63,Houston,2024-10-04 15:25:29.772297
CUST2298,Customer_2298,48,Houston,2022-07-07 15:25:29.772299
CUST2299,Customer_2299,46,Houston,2024-11-15 15:25:29.772300
CUST2300,Customer_2300,57,Los Angeles,2023-03-14 15:25:29.772302
CUST2301,Customer_2301,18,Philadelphia,2022-06-01 15:25:29.772304
CUST2302,Customer_2302,23,Houston,2023-03-27 15:25:29.772305
CUST2303,Customer_2303,19,San Diego,2023-09-18 15:25:29.772307
CUST2304,Customer_2304,34,San Diego,2023-05-17 15:25:29.772308
CUST2305,Customer_2305,31,San Jose,2025-01-28 15:25:29.772310
CUST2306,Customer_2306,27,Philadelphia,2022-12-14 15:25:29.772311
CUST2307,Customer_2307,53,San Jose,2022-09-10 15:25:29.772313
CUST2308,Customer_2308,64,San Jose,2023-07-30 15:25:29.772315
CUST2309,Customer_2309,56,Philadelphia,2022-05-30 15:25:29.772316
CUST2310,Customer_2310,51,San Jose,2024-12-22 15:25:29.772318
CUST2311,Customer_2311,45,Phoenix,2022-09-19 15:25:29.772320
CUST2312,Customer_2312,25,San Antonio,2023-09-29 15:25:29.772321
CUST2313,Customer_2313,67,Philadelphia,2024-01-20 15:25:29.772323
CUST2314,Customer_2314,36,Chicago,2023-05-10 15:25:29.772324
CUST2315,Customer_2315,33,Los Angeles,2024-03-18 15:25:29.772326
CUST2316,Customer_2316,37,San Diego,2023-09-18 15:25:29.772328
CUST2317,Customer_2317,25,New York,2022-07-30 15:25:29.772329
CUST2318,Customer_2318,21,San Diego,2022-08-16 15:25:29.772331
CUST2319,Customer_2319,33,Houston,2022-07-31 15:25:29.772332
CUST2320,Customer_2320,44,New York,2023-06-26 15:25:29.772334
CUST2321,Customer_2321,58,Houston,2022-08-29 15:25:29.772336
CUST2322,Customer_2322,68,Houston,2024-04-28 15:25:29.772341
CUST2323,Customer_2323,57,San Diego,2023-09-20 15:25:29.772343
CUST2324,Customer_2324,47,San Jose,2024-07-31 15:25:29.772344
CUST2325,Customer_2325,22,Houston,2022-12-14 15:25:29.772346
CUST2326,Customer_2326,25,Houston,2022-07-12 15:25:29.772348
CUST2327,Customer_2327,49,San Diego,2023-08-30 15:25:29.772349
CUST2328,Customer_2328,56,Philadelphia,2024-04-23 15:25:29.772351
CUST2329,Customer_2329,52,San Antonio,2023-12-24 15:25:29.772352
CUST2330,Customer_2330,19,Houston,2024-06-21 15:25:29.772354
CUST2331,Customer_2331,58,San Antonio,2022-12-28 15:25:29.772356
CUST2332,Customer_2332,50,Chicago,2023-06-24 15:25:29.772357
CUST2333,Customer_2333,54,New York,2024-09-25 15:25:29.772359
CUST2334,Customer_2334,33,Philadelphia,2024-12-10 15:25:29.772361
CUST2335,Customer_2335,63,New York,2023-08-15 15:25:29.772362
CUST2336,Customer_2336,27,Los Angeles,2022-11-08 15:25:29.772364
CUST2337,Customer_2337,36,Philadelphia,2023-11-28 15:25:29.772365
CUST2338,Customer_2338,45,New York,2023-10-03 15:25:29.772367
CUST2339,Customer_2339,18,Dallas,2022-06-17 15:25:29.772369
CUST2340,Customer_2340,57,Los Angeles,2023-07-31 15:25:29.772370
CUST2341,Customer_2341,40,Chicago,2025-01-01 15:25:29.772372
CUST2342,Customer_2342,33,Phoenix,2023-09-08 15:25:29.772373
CUST2343,Customer_2343,54,San Diego,2024-02-14 15:25:29.772375
CUST2344,Customer_2344,44,Houston,2023-12-28 15:25:29.772377
CUST2345,Customer_2345,29,San Jose,2022-09-06 15:25:29.772378
CUST2346,Customer_2346,60,Philadelphia,2023-03-04 15:25:29.772380
CUST2347,Customer_2347,60,New York,2022-12-02 15:25:29.772381
CUST2348,Customer_2348,23,New York,2024-08-09 15:25:29.772383
CUST2349,Customer_2349,51,Houston,2023-10-24 15:25:29.772384
CUST2350,Customer_2350,41,Houston,2022-05-11 15:25:29.772386
CUST2351,Customer_2351,22,Phoenix,2024-10-03 15:25:29.772388
CUST2352,Customer_2352,51,Chicago,2023-02-19 15:25:29.772389
CUST2353,Customer_2353,52,Houston,2023-08-23 15:25:29.772391
CUST2354,Customer_2354,50,Phoenix,2023-10-21 15:25:29.772392
CUST2355,Customer_2355,68,Chicago,2024-03-17 15:25:29.772394
CUST2356,Customer_2356,50,Philadelphia,2023-03-01 15:25:29.772396
CUST2357,Customer_2357,53,Dallas,2025-01-26 15:25:29.772397
CUST2358,Customer_2358,19,Houston,2025-01-22 15:25:29.772399
CUST2359,Customer_2359,42,Chicago,2023-03-16 15:25:29.772406
CUST2360,Customer_2360,48,Houston,2024-07-03 15:25:29.772408
CUST2361,Customer_2361,20,New York,2024-01-12 15:25:29.772409
CUST2362,Customer_2362,58,Chicago,2023-06-20 15:25:29.772411
CUST2363,Customer_2363,42,Phoenix,2024-10-23 15:25:29.772413
CUST2364,Customer_2364,41,Los Angeles,2024-03-07 15:25:29.772414
CUST2365,Customer_2365,34,New York,2024-01-30 15:25:29.772416
CUST2366,Customer_2366,65,Chicago,2023-05-18 15:25:29.772417
CUST2367,Customer_2367,19,San Antonio,2022-09-05 15:25:29.772419
CUST2368,Customer_2368,40,Los Angeles,2024-05-14 15:25:29.772421
CUST2369,Customer_2369,68,Philadelphia,2024-07-27 15:25:29.772423
CUST2370,Customer_2370,22,Houston,2023-07-23 15:25:29.772425
CUST2371,Customer_2371,40,Phoenix,2024-05-10 15:25:29.772428
CUST2372,Customer_2372,33,San Diego,2024-06-06 15:25:29.772431
CUST2373,Customer_2373,64,Houston,2024-05-04 15:25:29.772434
CUST2374,Customer_2374,60,Philadelphia,2023-10-10 15:25:29.772436
CUST2375,Customer_2375,58,Philadelphia,2022-05-29 15:25:29.772439
CUST2376,Customer_2376,24,Chicago,2023-05-18 15:25:29.772442
CUST2377,Customer_2377,67,Dallas,2024-02-18 15:25:29.772444
CUST2378,Customer_2378,55,San Jose,2024-01-26 15:25:29.772446
CUST2379,Customer_2379,65,San Antonio,2024-07-30 15:25:29.772448
CUST2380,Customer_2380,66,Los Angeles,2023-09-12 15:25:29.772451
CUST2381,Customer_2381,39,Los Angeles,2023-11-27 15:25:29.772454
CUST2382,Customer_2382,26,Chicago,2024-07-03 15:25:29.772457
CUST2383,Customer_2383,20,Chicago,2023-12-02 15:25:29.772459
CUST2384,Customer_2384,40,Houston,2023-02-17 15:25:29.772463
CUST2385,Customer_2385,52,Houston,2022-12-26 15:25:29.772466
CUST2386,Customer_2386,39,Dallas,2024-01-19 15:25:29.772468
CUST2387,Customer_2387,70,San Antonio,2024-01-27 15:25:29.772471
CUST2388,Customer_2388,59,Philadelphia,2022-09-13 15:25:29.772473
CUST2389,Customer_2389,29,Philadelphia,2023-12-21 15:25:29.772476
CUST2390,Customer_2390,67,San Jose,2024-04-23 15:25:29.772479
CUST2391,Customer_2391,61,San Antonio,2023-10-31 15:25:29.772481
CUST2392,Customer_2392,47,Houston,2024-08-03 15:25:29.772484
CUST2393,Customer_2393,62,New York,2023-06-29 15:25:29.772487
CUST2394,Customer_2394,48,San Jose,2024-09-22 15:25:29.772490
CUST2395,Customer_2395,58,San Jose,2023-06-25 15:25:29.772493
CUST2396,Customer_2396,29,Houston,2023-03-04 15:25:29.772496
CUST2397,Customer_2397,69,Dallas,2024-06-14 15:25:29.772499
CUST2398,Customer_2398,26,Phoenix,2022-10-24 15:25:29.772501
CUST2399,Customer_2399,22,Chicago,2024-10-24 15:25:29.772504
CUST2400,Customer_2400,63,Philadelphia,2023-01-27 15:25:29.772506
CUST2401,Customer_2401,67,Houston,2024-05-03 15:25:29.772509
CUST2402,Customer_2402,47,New York,2022-11-03 15:25:29.772512
CUST2403,Customer_2403,20,Phoenix,2024-06-07 15:25:29.772514
CUST2404,Customer_2404,36,Chicago,2023-07-16 15:25:29.772517
CUST2405,Customer_2405,30,Dallas,2023-11-19 15:25:29.772521
CUST2406,Customer_2406,20,San Jose,2022-09-11 15:25:29.772523
CUST2407,Customer_2407,68,San Diego,2024-01-10 15:25:29.772526
CUST2408,Customer_2408,30,Houston,2024-07-18 15:25:29.772529
CUST2409,Customer_2409,20,Los Angeles,2024-09-07 15:25:29.772531
CUST2410,Customer_2410,38,San Diego,2022-11-07 15:25:29.772533
CUST2411,Customer_2411,37,San Jose,2022-05-28 15:25:29.772535
CUST2412,Customer_2412,50,Los Angeles,2023-01-09 15:25:29.772536
CUST2413,Customer_2413,43,Chicago,2024-09-03 15:25:29.772538
CUST2414,Customer_2414,70,Dallas,2023-10-08 15:25:29.772540
CUST2415,Customer_2415,52,San Antonio,2022-11-01 15:25:29.772541
CUST2416,Customer_2416,48,Dallas,2025-01-25 15:25:29.772543
CUST2417,Customer_2417,34,Philadelphia,2024-08-07 15:25:29.772544
CUST2418,Customer_2418,20,San Diego,2023-11-30 15:25:29.772546
CUST2419,Customer_2419,66,Dallas,2023-09-11 15:25:29.772548
CUST2420,Customer_2420,59,San Diego,2024-09-19 15:25:29.772549
CUST2421,Customer_2421,30,Chicago,2022-08-04 15:25:29.772551
CUST2422,Customer_2422,36,Philadelphia,2022-09-18 15:25:29.772553
CUST2423,Customer_2423,40,Philadelphia,2023-04-30 15:25:29.772554
CUST2424,Customer_2424,67,Dallas,2023-08-24 15:25:29.772556
CUST2425,Customer_2425,21,San Diego,2023-08-07 15:25:29.772557
CUST2426,Customer_2426,59,San Diego,2023-01-28 15:25:29.772559
CUST2427,Customer_2427,39,San Diego,2024-03-17 15:25:29.772561
CUST2428,Customer_2428,35,Phoenix,2022-11-22 15:25:29.772562
CUST2429,Customer_2429,25,San Jose,2023-09-24 15:25:29.772564
CUST2430,Customer_2430,69,San Antonio,2024-04-02 15:25:29.772565
CUST2431,Customer_2431,41,San Jose,2024-05-23 15:25:29.772567
CUST2432,Customer_2432,45,New York,2023-07-09 15:25:29.772569
CUST2433,Customer_2433,43,Houston,2022-09-08 15:25:29.772570
CUST2434,Customer_2434,65,Houston,2023-07-03 15:25:29.772572
CUST2435,Customer_2435,46,Houston,2024-12-17 15:25:29.772573
CUST2436,Customer_2436,42,San Diego,2023-12-24 15:25:29.772575
CUST2437,Customer_2437,39,Houston,2024-10-25 15:25:29.772577
CUST2438,Customer_2438,29,San Antonio,2023-02-27 15:25:29.772578
CUST2439,Customer_2439,49,Houston,2024-08-20 15:25:29.772580
CUST2440,Customer_2440,62,Phoenix,2024-12-04 15:25:29.772581
CUST2441,Customer_2441,49,San Antonio,2024-06-28 15:25:29.772583
CUST2442,Customer_2442,41,San Antonio,2022-10-24 15:25:29.772584
CUST2443,Customer_2443,69,San Jose,2024-05-19 15:25:29.772586
CUST2444,Customer_2444,51,Chicago,2023-10-05 15:25:29.772593
CUST2445,Customer_2445,35,Philadelphia,2022-09-28 15:25:29.772595
CUST2446,Customer_2446,69,Phoenix,2023-05-01 15:25:29.772596
CUST2447,Customer_2447,23,Dallas,2024-10-28 15:25:29.772598
CUST2448,Customer_2448,64,Los Angeles,2023-11-01 15:25:29.772599
CUST2449,Customer_2449,45,Chicago,2023-01-03 15:25:29.772601
CUST2450,Customer_2450,23,Los Angeles,2024-02-27 15:25:29.772603
CUST2451,Customer_2451,45,Phoenix,2024-05-13 15:25:29.772604
CUST2452,Customer_2452,56,San Diego,2024-01-31 15:25:29.772606
CUST2453,Customer_2453,70,Dallas,2024-02-01 15:25:29.772607
CUST2454,Customer_2454,29,Philadelphia,2023-07-11 15:25:29.772609
CUST2455,Customer_2455,52,Houston,2023-07-14 15:25:29.772611
CUST2456,Customer_2456,36,San Jose,2022-06-25 15:25:29.772612
CUST2457,Customer_2457,38,New York,2022-10-28 15:25:29.772614
CUST2458,Customer_2458,24,San Diego,2024-05-16 15:25:29.772615
CUST2459,Customer_2459,23,Dallas,2024-02-17 15:25:29.772617
CUST2460,Customer_2460,38,San Jose,2025-01-14 15:25:29.772619
CUST2461,Customer_2461,60,Philadelphia,2023-12-10 15:25:29.772620
CUST2462,Customer_2462,36,San Antonio,2024-10-02 15:25:29.772622
CUST2463,Customer_2463,37,San Diego,2024-02-10 15:25:29.772623
CUST2464,Customer_2464,46,San Diego,2022-08-30 15:25:29.772625
CUST2465,Customer_2465,56,San Antonio,2023-03-11 15:25:29.772627
CUST2466,Customer_2466,63,San Antonio,2022-05-24 15:25:29.772628
CUST2467,Customer_2467,45,Philadelphia,2023-05-25 15:25:29.772630
CUST2468,Customer_2468,28,San Diego,2024-07-15 15:25:29.772631
CUST2469,Customer_2469,62,Philadelphia,2023-06-24 15:25:29.772633
CUST2470,Customer_2470,46,Phoenix,2023-06-25 15:25:29.772635
CUST2471,Customer_2471,40,San Antonio,2023-04-10 15:25:29.772636
CUST2472,Customer_2472,46,New York,2023-04-11 15:25:29.772638
CUST2473,Customer_2473,20,Chicago,2023-08-02 15:25:29.772639
CUST2474,Customer_2474,64,San Diego,2024-08-09 15:25:29.772641
CUST2475,Customer_2475,40,Houston,2022-11-27 15:25:29.772643
CUST2476,Customer_2476,57,Phoenix,2024-04-18 15:25:29.772644
CUST2477,Customer_2477,45,Los Angeles,2024-02-06 15:25:29.772646
CUST2478,Customer_2478,35,Philadelphia,2024-03-08 15:25:29.772648
CUST2479,Customer_2479,58,Los Angeles,2023-03-17 15:25:29.772651
CUST2480,Customer_2480,68,Phoenix,2023-08-31 15:25:29.772654
CUST2481,Customer_2481,21,Dallas,2023-09-23 15:25:29.772657
CUST2482,Customer_2482,22,Dallas,2022-12-03 15:25:29.772659
CUST2483,Customer_2483,60,Dallas,2023-01-11 15:25:29.772661
CUST2484,Customer_2484,58,Los Angeles,2023-11-04 15:25:29.772664
CUST2485,Customer_2485,43,Phoenix,2022-08-08 15:25:29.772667
CUST2486,Customer_2486,41,Houston,2024-11-15 15:25:29.772670
CUST2487,Customer_2487,50,Los Angeles,2024-01-10 15:25:29.772673
CUST2488,Customer_2488,69,Los Angeles,2023-05-17 15:25:29.772675
CUST2489,Customer_2489,65,Los Angeles,2024-04-16 15:25:29.772678
CUST2490,Customer_2490,61,Philadelphia,2023-10-18 15:25:29.772681
CUST2491,Customer_2491,28,New York,2023-04-29 15:25:29.772684
CUST2492,Customer_2492,19,Dallas,2022-05-31 15:25:29.772686
CUST2493,Customer_2493,27,Houston,2024-09-08 15:25:29.772689
CUST2494,Customer_2494,56,Philadelphia,2022-08-29 15:25:29.772691
CUST2495,Customer_2495,61,Houston,2024-08-16 15:25:29.772694
CUST2496,Customer_2496,68,Philadelphia,2023-04-20 15:25:29.772697
CUST2497,Customer_2497,46,Phoenix,2022-10-30 15:25:29.772700
CUST2498,Customer_2498,20,Phoenix,2022-06-29 15:25:29.772703
CUST2499,Customer_2499,26,Phoenix,2024-02-24 15:25:29.772706
CUST2500,Customer_2500,22,Houston,2023-11-30 15:25:29.772709
CUST2501,Customer_2501,33,San Jose,2023-04-29 15:25:29.772712
CUST2502,Customer_2502,67,Chicago,2023-05-18 15:25:29.772715
CUST2503,Customer_2503,59,Dallas,2023-06-29 15:25:29.772718
CUST2504,Customer_2504,41,Phoenix,2023-12-17 15:25:29.772721
CUST2505,Customer_2505,41,New York,2022-09-18 15:25:29.772724
CUST2506,Customer_2506,42,Phoenix,2022-07-21 15:25:29.772727
CUST2507,Customer_2507,54,Phoenix,2024-11-22 15:25:29.772730
CUST2508,Customer_2508,20,Philadelphia,2024-11-14 15:25:29.772733
CUST2509,Customer_2509,56,San Antonio,2024-08-22 15:25:29.772736
CUST2510,Customer_2510,27,San Antonio,2024-02-18 15:25:29.772739
CUST2511,Customer_2511,61,San Jose,2024-06-15 15:25:29.772741
CUST2512,Customer_2512,46,New York,2024-03-19 15:25:29.772743
CUST2513,Customer_2513,41,San Diego,2024-03-16 15:25:29.772744
CUST2514,Customer_2514,41,Dallas,2023-04-07 15:25:29.772746
CUST2515,Customer_2515,46,Chicago,2024-04-11 15:25:29.772747
CUST2516,Customer_2516,66,San Antonio,2023-02-07 15:25:29.772749
CUST2517,Customer_2517,22,Houston,2024-05-06 15:25:29.772751
CUST2518,Customer_2518,54,Houston,2023-05-26 15:25:29.772752
CUST2519,Customer_2519,26,Houston,2023-04-15 15:25:29.772754
CUST2520,Customer_2520,51,San Diego,2023-12-27 15:25:29.772756
CUST2521,Customer_2521,41,Houston,2024-05-02 15:25:29.772757
CUST2522,Customer_2522,43,Dallas,2022-08-10 15:25:29.772759
CUST2523,Customer_2523,38,San Jose,2023-11-06 15:25:29.772760
CUST2524,Customer_2524,59,Dallas,2022-11-27 15:25:29.772762
CUST2525,Customer_2525,35,San Diego,2022-09-04 15:25:29.772764
CUST2526,Customer_2526,33,San Diego,2022-06-18 15:25:29.772765
CUST2527,Customer_2527,25,Philadelphia,2024-01-29 15:25:29.772767
CUST2528,Customer_2528,19,Los Angeles,2022-12-31 15:25:29.772768
CUST2529,Customer_2529,65,Philadelphia,2023-06-13 15:25:29.772775
CUST2530,Customer_2530,29,Houston,2023-08-20 15:25:29.772776
CUST2531,Customer_2531,49,San Antonio,2022-05-22 15:25:29.772778
CUST2532,Customer_2532,51,San Antonio,2023-10-31 15:25:29.772780
CUST2533,Customer_2533,42,Houston,2023-12-08 15:25:29.772781
CUST2534,Customer_2534,53,San Diego,2024-08-16 15:25:29.772783
CUST2535,Customer_2535,25,San Diego,2024-07-30 15:25:29.772785
CUST2536,Customer_2536,34,Dallas,2022-09-13 15:25:29.772786
CUST2537,Customer_2537,67,New York,2025-01-11 15:25:29.772788
CUST2538,Customer_2538,34,Philadelphia,2024-09-28 15:25:29.772789
CUST2539,Customer_2539,63,Chicago,2023-01-20 15:25:29.772791
CUST2540,Customer_2540,46,San Jose,2024-06-08 15:25:29.772793
CUST2541,Customer_2541,31,Chicago,2023-03-29 15:25:29.772794
CUST2542,Customer_2542,57,Phoenix,2024-05-22 15:25:29.772796
CUST2543,Customer_2543,36,New York,2022-06-16 15:25:29.772797
CUST2544,Customer_2544,62,San Diego,2023-01-04 15:25:29.772799
CUST2545,Customer_2545,49,Philadelphia,2023-02-17 15:25:29.772801
CUST2546,Customer_2546,30,Philadelphia,2022-12-29 15:25:29.772802
CUST2547,Customer_2547,25,Houston,2024-11-14 15:25:29.772804
CUST2548,Customer_2548,26,San Antonio,2024-07-03 15:25:29.772805
CUST2549,Customer_2549,22,San Antonio,2024-08-17 15:25:29.772807
CUST2550,Customer_2550,46,San Antonio,2023-12-25 15:25:29.772808
CUST2551,Customer_2551,29,Dallas,2024-10-21 15:25:29.772810
CUST2552,Customer_2552,63,Phoenix,2024-10-29 15:25:29.772812
CUST2553,Customer_2553,46,Philadelphia,2024-11-30 15:25:29.772814
CUST2554,Customer_2554,23,San Jose,2022-06-20 15:25:29.772816
CUST2555,Customer_2555,69,New York,2022-08-19 15:25:29.772820
CUST2556,Customer_2556,61,San Jose,2023-10-08 15:25:29.772822
CUST2557,Customer_2557,38,New York,2023-07-23 15:25:29.772825
CUST2558,Customer_2558,60,Chicago,2024-12-10 15:25:29.772828
CUST2559,Customer_2559,40,Chicago,2025-01-08 15:25:29.772831
CUST2560,Customer_2560,63,Philadelphia,2022-12-07 15:25:29.772834
CUST2561,Customer_2561,22,San Jose,2023-12-25 15:25:29.772837
CUST2562,Customer_2562,53,San Jose,2023-08-17 15:25:29.772875
CUST2563,Customer_2563,52,San Jose,2022-12-13 15:25:29.772879
CUST2564,Customer_2564,36,San Jose,2024-11-10 15:25:29.772881
CUST2565,Customer_2565,37,San Antonio,2024-10-20 15:25:29.772885
CUST2566,Customer_2566,28,San Antonio,2024-05-11 15:25:29.772887
CUST2567,Customer_2567,63,Houston,2023-05-13 15:25:29.772890
CUST2568,Customer_2568,63,San Antonio,2024-08-28 15:25:29.772893
CUST2569,Customer_2569,62,Los Angeles,2024-11-09 15:25:29.772895
CUST2570,Customer_2570,58,Dallas,2023-04-05 15:25:29.772898
CUST2571,Customer_2571,29,San Antonio,2022-06-26 15:25:29.772901
CUST2572,Customer_2572,68,Houston,2022-08-12 15:25:29.772904
CUST2573,Customer_2573,41,San Diego,2024-01-01 15:25:29.772906
CUST2574,Customer_2574,50,Los Angeles,2024-03-24 15:25:29.772909
CUST2575,Customer_2575,32,Philadelphia,2024-06-14 15:25:29.772912
CUST2576,Customer_2576,25,San Jose,2024-05-26 15:25:29.772915
CUST2577,Customer_2577,30,San Diego,2023-01-10 15:25:29.772918
CUST2578,Customer_2578,68,Phoenix,2024-04-19 15:25:29.772920
CUST2579,Customer_2579,26,Los Angeles,2023-11-08 15:25:29.772923
CUST2580,Customer_2580,33,Chicago,2023-05-04 15:25:29.772926
CUST2581,Customer_2581,68,Los Angeles,2024-09-27 15:25:29.772928
CUST2582,Customer_2582,49,Dallas,2024-09-22 15:25:29.772931
CUST2583,Customer_2583,19,Chicago,2023-08-14 15:25:29.772934
CUST2584,Customer_2584,41,New York,2022-09-29 15:25:29.772937
CUST2585,Customer_2585,53,San Jose,2024-08-13 15:25:29.772940
CUST2586,Customer_2586,54,San Diego,2025-01-05 15:25:29.772942
CUST2587,Customer_2587,41,New York,2024-12-30 15:25:29.772946
CUST2588,Customer_2588,47,Chicago,2023-03-27 15:25:29.772949
CUST2589,Customer_2589,69,Houston,2024-02-04 15:25:29.772951
CUST2590,Customer_2590,53,Los Angeles,2022-09-06 15:25:29.772954
CUST2591,Customer_2591,26,San Antonio,2022-07-12 15:25:29.772957
CUST2592,Customer_2592,57,Phoenix,2024-03-07 15:25:29.772960
CUST2593,Customer_2593,23,Houston,2022-09-03 15:25:29.772962
CUST2594,Customer_2594,22,Houston,2023-10-05 15:25:29.772965
CUST2595,Customer_2595,37,Phoenix,2023-10-14 15:25:29.772968
CUST2596,Customer_2596,43,Dallas,2022-05-12 15:25:29.772971
CUST2597,Customer_2597,63,Los Angeles,2022-08-27 15:25:29.772973
CUST2598,Customer_2598,64,San Diego,2023-07-31 15:25:29.772976
CUST2599,Customer_2599,48,New York,2022-06-22 15:25:29.772979
CUST2600,Customer_2600,51,Philadelphia,2024-05-01 15:25:29.772981
CUST2601,Customer_2601,44,Dallas,2023-07-23 15:25:29.772984
CUST2602,Customer_2602,67,New York,2023-11-06 15:25:29.772987
CUST2603,Customer_2603,44,Chicago,2024-09-18 15:25:29.772990
CUST2604,Customer_2604,70,Philadelphia,2022-05-18 15:25:29.772992
CUST2605,Customer_2605,54,San Antonio,2022-06-08 15:25:29.772995
CUST2606,Customer_2606,22,San Antonio,2023-02-20 15:25:29.772998
CUST2607,Customer_2607,26,Chicago,2023-08-01 15:25:29.773001
CUST2608,Customer_2608,38,Los Angeles,2024-08-06 15:25:29.773004
CUST2609,Customer_2609,59,Chicago,2023-06-09 15:25:29.773008
CUST2610,Customer_2610,22,Dallas,2023-06-03 15:25:29.773011
CUST2611,Customer_2611,46,San Antonio,2023-10-25 15:25:29.773014
CUST2612,Customer_2612,47,San Diego,2023-04-29 15:25:29.773017
CUST2613,Customer_2613,61,Los Angeles,2022-12-30 15:25:29.773019
CUST2614,Customer_2614,51,San Antonio,2023-04-24 15:25:29.773022
CUST2615,Customer_2615,40,Houston,2022-08-20 15:25:29.773031
CUST2616,Customer_2616,26,Chicago,2023-07-07 15:25:29.773034
CUST2617,Customer_2617,67,Houston,2023-11-16 15:25:29.773037
CUST2618,Customer_2618,53,Phoenix,2023-08-17 15:25:29.773040
CUST2619,Customer_2619,58,San Antonio,2023-04-20 15:25:29.773042
CUST2620,Customer_2620,55,San Diego,2023-04-21 15:25:29.773045
CUST2621,Customer_2621,29,Chicago,2023-08-07 15:25:29.773048
CUST2622,Customer_2622,67,San Jose,2024-03-23 15:25:29.773051
CUST2623,Customer_2623,26,San Jose,2022-07-19 15:25:29.773054
CUST2624,Customer_2624,45,Phoenix,2024-02-14 15:25:29.773056
CUST2625,Customer_2625,50,San Jose,2023-09-29 15:25:29.773059
CUST2626,Customer_2626,21,Houston,2023-08-01 15:25:29.773062
CUST2627,Customer_2627,25,Dallas,2024-06-16 15:25:29.773064
CUST2628,Customer_2628,51,San Diego,2022-11-02 15:25:29.773067
CUST2629,Customer_2629,27,Phoenix,2024-11-04 15:25:29.773070
CUST2630,Customer_2630,37,Houston,2023-11-09 15:25:29.773073
CUST2631,Customer_2631,28,New York,2024-03-25 15:25:29.773075
CUST2632,Customer_2632,28,Chicago,2024-01-26 15:25:29.773079
CUST2633,Customer_2633,38,San Diego,2023-12-09 15:25:29.773081
CUST2634,Customer_2634,63,Los Angeles,2024-05-13 15:25:29.773085
CUST2635,Customer_2635,32,San Antonio,2024-08-28 15:25:29.773087
CUST2636,Customer_2636,40,San Jose,2024-03-30 15:25:29.773090
CUST2637,Customer_2637,51,Houston,2025-01-24 15:25:29.773093
CUST2638,Customer_2638,36,Dallas,2025-02-03 15:25:29.773096
CUST2639,Customer_2639,23,Philadelphia,2023-08-18 15:25:29.773098
CUST2640,Customer_2640,34,San Jose,2022-10-23 15:25:29.773101
CUST2641,Customer_2641,30,San Diego,2022-12-20 15:25:29.773104
CUST2642,Customer_2642,58,San Diego,2022-09-19 15:25:29.773107
CUST2643,Customer_2643,53,San Diego,2024-09-17 15:25:29.773110
CUST2644,Customer_2644,35,San Jose,2024-02-17 15:25:29.773112
CUST2645,Customer_2645,26,New York,2024-04-16 15:25:29.773115
CUST2646,Customer_2646,58,Los Angeles,2023-10-12 15:25:29.773118
CUST2647,Customer_2647,37,Phoenix,2023-08-06 15:25:29.773120
CUST2648,Customer_2648,57,San Diego,2025-01-26 15:25:29.773123
CUST2649,Customer_2649,52,Philadelphia,2023-03-02 15:25:29.773126
CUST2650,Customer_2650,23,Phoenix,2022-07-05 15:25:29.773129
CUST2651,Customer_2651,50,San Antonio,2023-09-19 15:25:29.773132
CUST2652,Customer_2652,59,San Jose,2022-06-10 15:25:29.773134
CUST2653,Customer_2653,28,Chicago,2022-12-23 15:25:29.773137
CUST2654,Customer_2654,55,San Antonio,2023-10-04 15:25:29.773140
CUST2655,Customer_2655,55,Houston,2024-04-03 15:25:29.773143
CUST2656,Customer_2656,27,Chicago,2025-01-25 15:25:29.773145
CUST2657,Customer_2657,28,San Jose,2022-12-12 15:25:29.773148
CUST2658,Customer_2658,60,San Antonio,2023-11-21 15:25:29.773151
CUST2659,Customer_2659,57,San Diego,2022-11-09 15:25:29.773154
CUST2660,Customer_2660,64,San Antonio,2024-04-10 15:25:29.773156
CUST2661,Customer_2661,56,Chicago,2023-06-03 15:25:29.773159
CUST2662,Customer_2662,39,San Jose,2024-06-12 15:25:29.773162
CUST2663,Customer_2663,54,Los Angeles,2022-11-11 15:25:29.773165
CUST2664,Customer_2664,20,San Antonio,2025-01-27 15:25:29.773167
CUST2665,Customer_2665,70,New York,2023-07-23 15:25:29.773170
CUST2666,Customer_2666,19,Houston,2024-01-18 15:25:29.773173
CUST2667,Customer_2667,23,Chicago,2024-07-25 15:25:29.773176
CUST2668,Customer_2668,20,Phoenix,2023-12-10 15:25:29.773179
CUST2669,Customer_2669,59,Dallas,2022-08-15 15:25:29.773182
CUST2670,Customer_2670,67,Phoenix,2023-07-10 15:25:29.773184
CUST2671,Customer_2671,54,Los Angeles,2023-11-14 15:25:29.773187
CUST2672,Customer_2672,34,Houston,2023-12-27 15:25:29.773190
CUST2673,Customer_2673,59,San Diego,2024-05-24 15:25:29.773193
CUST2674,Customer_2674,31,San Antonio,2024-08-20 15:25:29.773195
CUST2675,Customer_2675,67,Dallas,2023-02-02 15:25:29.773199
CUST2676,Customer_2676,54,Los Angeles,2023-01-11 15:25:29.773202
CUST2677,Customer_2677,44,Philadelphia,2023-04-14 15:25:29.773205
CUST2678,Customer_2678,57,Los Angeles,2024-01-01 15:25:29.773208
