Transaction_ID,Customer_ID,Product_ID,Quantity,Purchase_Date,Total_Amount
TRAN12434,CUST3317,PROD20,2,2024-11-08 15:25:29.846771,434
TRAN12435,CUST4759,PROD44,1,2023-08-15 15:25:29.846773,104
TRAN12436,CUST4132,PROD44,4,2022-11-25 15:25:29.846774,416
TRAN12437,CUST4542,PROD85,1,2023-08-31 15:25:29.846776,10
TRAN12438,CUST4590,PROD191,2,2022-08-11 15:25:29.846777,302
TRAN12439,CUST2334,PROD142,3,2022-11-10 15:25:29.846779,1146
TRAN12440,CUST1706,PROD75,2,2022-10-18 15:25:29.846780,98
TRAN12441,CUST1587,PROD108,2,2024-06-03 15:25:29.846782,842
TRAN12442,CUST2012,PROD118,4,2022-11-04 15:25:29.846784,1036
TRAN12443,CUST1579,PROD152,5,2023-10-16 15:25:29.846785,1320
TRAN12444,CUST1329,PROD164,4,2022-10-03 15:25:29.846787,1924
TRAN12445,CUST2413,PROD14,1,2024-01-14 15:25:29.846788,151
TRAN12446,CUST2018,PROD22,5,2025-01-12 15:25:29.846791,1055
TRAN12447,CUST3229,PROD169,4,2023-11-30 15:25:29.846793,600
TRAN12448,CUST1338,PROD126,1,2024-11-26 15:25:29.846794,373
TRAN12449,CUST4851,PROD84,3,2023-04-10 15:25:29.846796,924
TRAN12450,CUST3496,PROD198,2,2023-02-15 15:25:29.846797,370
TRAN12451,CUST1084,PROD44,4,2023-10-31 15:25:29.846799,416
TRAN12452,CUST60,PROD41,4,2024-11-16 15:25:29.846801,1540
TRAN12453,CUST4403,PROD123,3,2024-09-21 15:25:29.846802,1299
TRAN12454,CUST219,PROD151,5,2022-06-05 15:25:29.846804,960
TRAN12455,CUST2842,PROD193,4,2024-02-06 15:25:29.846805,428
TRAN12456,CUST4623,PROD163,2,2024-02-20 15:25:29.846807,218
TRAN12457,CUST4411,PROD45,3,2023-03-01 15:25:29.846808,801
TRAN12458,CUST1889,PROD160,2,2024-12-09 15:25:29.846810,230
TRAN12459,CUST1004,PROD71,4,2022-08-05 15:25:29.846811,80
TRAN12460,CUST1035,PROD145,1,2023-10-31 15:25:29.846813,85
TRAN12461,CUST2208,PROD176,4,2024-02-17 15:25:29.846815,960
TRAN12462,CUST2214,PROD195,2,2023-07-31 15:25:29.846816,612
TRAN12463,CUST742,PROD110,1,2024-05-08 15:25:29.846818,181
TRAN12464,CUST1325,PROD84,1,2023-06-27 15:25:29.846819,308
TRAN12465,CUST4750,PROD42,3,2024-07-18 15:25:29.846821,33
TRAN12466,CUST472,PROD54,2,2023-05-21 15:25:29.846822,724
TRAN12467,CUST3640,PROD160,2,2024-10-07 15:25:29.846824,230
TRAN12468,CUST2731,PROD102,2,2022-11-04 15:25:29.846826,792
TRAN12469,CUST4903,PROD128,1,2023-03-20 15:25:29.846827,466
TRAN12470,CUST3218,PROD66,1,2023-10-02 15:25:29.846829,16
TRAN12471,CUST2565,PROD174,2,2022-05-31 15:25:29.846830,940
TRAN12472,CUST4925,PROD150,2,2023-08-05 15:25:29.846832,164
TRAN12473,CUST1097,PROD145,3,2024-08-24 15:25:29.846834,255
TRAN12474,CUST463,PROD158,4,2022-10-01 15:25:29.846835,920
TRAN12475,CUST966,PROD14,5,2022-10-01 15:25:29.846837,755
TRAN12476,CUST1169,PROD37,4,2022-08-05 15:25:29.846838,628
TRAN12477,CUST1989,PROD16,3,2023-12-02 15:25:29.846840,1383
TRAN12478,CUST4067,PROD58,4,2024-05-07 15:25:29.846841,1432
TRAN12479,CUST3289,PROD171,3,2022-06-06 15:25:29.846843,990
TRAN12480,CUST1623,PROD133,1,2024-12-06 15:25:29.846845,452
TRAN12481,CUST617,PROD87,2,2022-11-24 15:25:29.846846,914
TRAN12482,CUST3942,PROD69,2,2023-07-24 15:25:29.846848,458
TRAN12483,CUST3767,PROD10,1,2022-05-31 15:25:29.846849,132
TRAN12484,CUST2532,PROD113,1,2024-07-17 15:25:29.846851,386
TRAN12485,CUST4817,PROD1,3,2024-05-03 15:25:29.846852,1500
TRAN12486,CUST3045,PROD16,1,2022-06-26 15:25:29.846854,461
TRAN12487,CUST2277,PROD144,5,2023-03-29 15:25:29.846855,100
TRAN12488,CUST1312,PROD68,4,2024-04-30 15:25:29.846857,1008
TRAN12489,CUST538,PROD195,5,2024-03-26 15:25:29.846859,1530
TRAN12490,CUST122,PROD23,2,2024-07-06 15:25:29.846860,122
TRAN12491,CUST3146,PROD88,5,2024-04-28 15:25:29.846862,680
TRAN12492,CUST1494,PROD147,3,2024-12-03 15:25:29.846863,1344
TRAN12493,CUST4877,PROD183,5,2024-07-31 15:25:29.846865,1785
TRAN12494,CUST2198,PROD22,3,2022-08-11 15:25:29.846867,633
TRAN12495,CUST762,PROD33,2,2023-08-24 15:25:29.846868,824
TRAN12496,CUST4640,PROD73,2,2023-08-19 15:25:29.846870,290
TRAN12497,CUST1665,PROD37,4,2024-02-27 15:25:29.846871,628
TRAN12498,CUST3672,PROD107,4,2023-03-02 15:25:29.846873,660
TRAN12499,CUST2801,PROD145,2,2022-09-16 15:25:29.846874,170
TRAN12500,CUST802,PROD190,1,2024-03-20 15:25:29.846876,493
TRAN12501,CUST4801,PROD82,3,2023-06-07 15:25:29.846878,570
TRAN12502,CUST1085,PROD121,3,2023-06-06 15:25:29.846879,732
TRAN12503,CUST1482,PROD82,2,2022-05-27 15:25:29.846881,380
TRAN12504,CUST3241,PROD57,1,2024-11-09 15:25:29.846882,171
TRAN12505,CUST3657,PROD178,5,2024-12-08 15:25:29.846884,2290
TRAN12506,CUST623,PROD140,5,2023-08-30 15:25:29.846885,1805
TRAN12507,CUST1877,PROD88,1,2023-10-25 15:25:29.846887,136
TRAN12508,CUST819,PROD18,2,2023-10-29 15:25:29.846889,736
TRAN12509,CUST3946,PROD182,3,2024-10-16 15:25:29.846890,1428
TRAN12510,CUST3051,PROD52,5,2023-09-22 15:25:29.846892,2230
TRAN12511,CUST1902,PROD173,1,2024-03-19 15:25:29.846893,288
TRAN12512,CUST3284,PROD156,2,2022-10-08 15:25:29.846895,778
TRAN12513,CUST1050,PROD124,1,2023-11-14 15:25:29.846896,190
TRAN12514,CUST3470,PROD97,3,2024-01-14 15:25:29.846898,1311
TRAN12515,CUST2246,PROD181,4,2023-01-20 15:25:29.846900,580
TRAN12516,CUST3879,PROD64,3,2023-03-08 15:25:29.846901,729
TRAN12517,CUST2610,PROD86,2,2024-05-27 15:25:29.846903,520
TRAN12518,CUST1239,PROD42,4,2024-03-20 15:25:29.846904,44
TRAN12519,CUST4168,PROD158,4,2023-09-21 15:25:29.846906,920
TRAN12520,CUST3266,PROD73,4,2023-06-19 15:25:29.846907,580
TRAN12521,CUST2064,PROD107,1,2025-02-02 15:25:29.846909,165
TRAN12522,CUST3139,PROD19,2,2022-09-25 15:25:29.846910,752
TRAN12523,CUST843,PROD80,4,2024-07-19 15:25:29.846912,56
TRAN12524,CUST1163,PROD34,3,2022-10-09 15:25:29.846914,342
TRAN12525,CUST209,PROD186,4,2023-01-07 15:25:29.846915,716
TRAN12526,CUST3488,PROD112,2,2023-09-03 15:25:29.846917,522
TRAN12527,CUST987,PROD192,3,2024-11-25 15:25:29.846918,504
TRAN12528,CUST3675,PROD43,1,2023-08-02 15:25:29.846920,58
TRAN12529,CUST1873,PROD6,3,2023-11-27 15:25:29.846922,1404
TRAN12530,CUST217,PROD70,3,2022-12-18 15:25:29.846924,543
TRAN12531,CUST37,PROD16,2,2023-08-21 15:25:29.846927,922
TRAN12532,CUST4679,PROD131,2,2024-07-12 15:25:29.846930,698
TRAN12533,CUST4859,PROD91,5,2024-08-22 15:25:29.846932,165
TRAN12534,CUST1298,PROD37,2,2024-12-03 15:25:29.846935,314
TRAN12535,CUST4367,PROD6,2,2025-01-25 15:25:29.846938,936
TRAN12536,CUST2201,PROD102,2,2023-10-14 15:25:29.846940,792
TRAN12537,CUST2584,PROD63,3,2022-05-26 15:25:29.846943,1410
TRAN12538,CUST1126,PROD53,2,2023-01-17 15:25:29.846945,948
TRAN12539,CUST2216,PROD68,3,2024-07-10 15:25:29.846948,756
TRAN12540,CUST501,PROD105,5,2023-07-18 15:25:29.846951,290
TRAN12541,CUST1566,PROD20,3,2023-01-14 15:25:29.846954,651
TRAN12542,CUST1362,PROD18,2,2023-03-05 15:25:29.846956,736
TRAN12543,CUST868,PROD135,5,2023-12-29 15:25:29.846959,2205
TRAN12544,CUST515,PROD154,4,2024-03-04 15:25:29.846962,540
TRAN12545,CUST2899,PROD128,5,2022-08-09 15:25:29.846964,2330
TRAN12546,CUST1887,PROD135,5,2024-04-13 15:25:29.846967,2205
TRAN12547,CUST2719,PROD127,2,2024-06-10 15:25:29.846970,360
TRAN12548,CUST2906,PROD49,3,2023-11-06 15:25:29.846973,762
TRAN12549,CUST82,PROD115,5,2025-01-31 15:25:29.846975,1445
TRAN12550,CUST2604,PROD37,4,2024-10-18 15:25:29.846978,628
TRAN12551,CUST771,PROD134,3,2024-10-01 15:25:29.846981,1413
TRAN12552,CUST2220,PROD46,4,2024-09-21 15:25:29.846984,1896
TRAN12553,CUST1720,PROD167,4,2022-05-23 15:25:29.846986,1348
TRAN12554,CUST1144,PROD98,3,2023-12-28 15:25:29.846989,378
TRAN12555,CUST823,PROD90,5,2022-10-26 15:25:29.846992,330
TRAN12556,CUST4767,PROD155,2,2023-06-05 15:25:29.846995,610
TRAN12557,CUST861,PROD49,2,2023-06-15 15:25:29.846997,508
TRAN12558,CUST2454,PROD169,3,2024-08-04 15:25:29.847000,450
TRAN12559,CUST1948,PROD56,2,2023-08-16 15:25:29.847003,194
TRAN12560,CUST405,PROD178,1,2023-05-22 15:25:29.847005,458
TRAN12561,CUST4239,PROD130,5,2023-10-22 15:25:29.847008,2030
TRAN12562,CUST3618,PROD11,4,2023-04-12 15:25:29.847011,172
TRAN12563,CUST3975,PROD74,1,2024-09-17 15:25:29.847013,461
TRAN12564,CUST4844,PROD27,4,2024-09-20 15:25:29.847016,1840
TRAN12565,CUST3777,PROD183,3,2024-05-11 15:25:29.847019,1071
TRAN12566,CUST1145,PROD157,1,2023-06-29 15:25:29.847021,366
TRAN12567,CUST2138,PROD17,4,2022-07-07 15:25:29.847024,1308
TRAN12568,CUST3819,PROD124,3,2023-11-06 15:25:29.847027,570
TRAN12569,CUST4960,PROD22,1,2023-12-14 15:25:29.847029,211
TRAN12570,CUST1040,PROD99,2,2024-11-03 15:25:29.847032,556
TRAN12571,CUST3067,PROD13,2,2022-06-03 15:25:29.847035,122
TRAN12572,CUST2059,PROD63,1,2023-05-20 15:25:29.847038,470
TRAN12573,CUST1076,PROD52,3,2022-11-28 15:25:29.847041,1338
TRAN12574,CUST1257,PROD189,3,2023-03-11 15:25:29.847043,669
TRAN12575,CUST766,PROD174,1,2024-06-24 15:25:29.847046,470
TRAN12576,CUST4111,PROD60,2,2024-03-23 15:25:29.847049,190
TRAN12577,CUST4467,PROD16,3,2022-10-22 15:25:29.847051,1383
TRAN12578,CUST1936,PROD130,3,2023-08-06 15:25:29.847055,1218
TRAN12579,CUST2084,PROD96,4,2023-09-16 15:25:29.847058,632
TRAN12580,CUST2633,PROD75,5,2023-10-07 15:25:29.847060,245
TRAN12581,CUST4422,PROD73,2,2023-04-16 15:25:29.847063,290
TRAN12582,CUST897,PROD23,1,2023-03-09 15:25:29.847066,61
TRAN12583,CUST4840,PROD136,4,2024-01-10 15:25:29.847069,1260
TRAN12584,CUST1478,PROD167,3,2024-12-21 15:25:29.847072,1011
TRAN12585,CUST61,PROD78,1,2024-10-28 15:25:29.847075,399
TRAN12586,CUST2479,PROD64,1,2024-06-21 15:25:29.847077,243
TRAN12587,CUST4447,PROD108,4,2024-10-22 15:25:29.847079,1684
TRAN12588,CUST3958,PROD168,2,2025-01-12 15:25:29.847080,130
TRAN12589,CUST4036,PROD111,2,2023-02-04 15:25:29.847082,482
TRAN12590,CUST340,PROD14,4,2023-05-06 15:25:29.847084,604
TRAN12591,CUST3535,PROD171,1,2023-08-07 15:25:29.847085,330
TRAN12592,CUST4037,PROD47,2,2022-07-05 15:25:29.847087,736
TRAN12593,CUST3132,PROD174,3,2023-11-23 15:25:29.847089,1410
TRAN12594,CUST4707,PROD5,5,2024-09-22 15:25:29.847096,185
TRAN12595,CUST1625,PROD162,1,2024-05-12 15:25:29.847098,55
TRAN12596,CUST1712,PROD155,3,2024-01-28 15:25:29.847101,915
TRAN12597,CUST1921,PROD51,1,2024-07-16 15:25:29.847120,166
TRAN12598,CUST1394,PROD23,1,2024-11-14 15:25:29.847122,61
TRAN12599,CUST4825,PROD57,3,2022-07-09 15:25:29.847124,513
TRAN12600,CUST4830,PROD121,2,2024-09-30 15:25:29.847125,488
TRAN12601,CUST4573,PROD142,4,2022-07-14 15:25:29.847127,1528
TRAN12602,CUST3523,PROD139,5,2024-03-19 15:25:29.847129,740
TRAN12603,CUST2903,PROD13,4,2022-12-24 15:25:29.847130,244
TRAN12604,CUST781,PROD188,2,2023-09-18 15:25:29.847132,622
TRAN12605,CUST2933,PROD41,4,2024-10-18 15:25:29.847133,1540
TRAN12606,CUST469,PROD176,3,2023-07-26 15:25:29.847135,720
TRAN12607,CUST1360,PROD18,2,2022-06-12 15:25:29.847137,736
TRAN12608,CUST2788,PROD9,4,2024-09-14 15:25:29.847138,584
TRAN12609,CUST3828,PROD149,2,2022-12-06 15:25:29.847140,694
TRAN12610,CUST4448,PROD62,1,2024-01-01 15:25:29.847142,180
TRAN12611,CUST2375,PROD107,2,2024-02-26 15:25:29.847143,330
TRAN12612,CUST3550,PROD125,4,2024-09-19 15:25:29.847145,656
TRAN12613,CUST2253,PROD186,3,2024-08-03 15:25:29.847146,537
TRAN12614,CUST470,PROD186,3,2022-08-31 15:25:29.847148,537
TRAN12615,CUST4258,PROD106,3,2023-10-26 15:25:29.847150,183
TRAN12616,CUST2733,PROD128,2,2024-10-07 15:25:29.847151,932
TRAN12617,CUST4125,PROD118,4,2023-02-26 15:25:29.847153,1036
TRAN12618,CUST2944,PROD119,4,2025-01-25 15:25:29.847155,556
TRAN12619,CUST4320,PROD117,4,2023-12-19 15:25:29.847156,1396
TRAN12620,CUST4346,PROD62,5,2023-08-11 15:25:29.847158,900
TRAN12621,CUST1574,PROD107,4,2024-05-13 15:25:29.847160,660
TRAN12622,CUST4436,PROD88,5,2023-12-12 15:25:29.847161,680
TRAN12623,CUST1408,PROD196,4,2023-11-28 15:25:29.847163,1104
TRAN12624,CUST2627,PROD117,4,2022-09-26 15:25:29.847164,1396
TRAN12625,CUST3582,PROD97,3,2022-09-01 15:25:29.847166,1311
TRAN12626,CUST3915,PROD80,4,2022-08-13 15:25:29.847167,56
TRAN12627,CUST1106,PROD92,4,2023-11-15 15:25:29.847169,1716
TRAN12628,CUST3314,PROD90,2,2024-02-04 15:25:29.847171,132
TRAN12629,CUST1409,PROD77,4,2022-09-08 15:25:29.847172,1428
TRAN12630,CUST148,PROD85,5,2023-12-04 15:25:29.847174,50
TRAN12631,CUST4161,PROD159,5,2024-01-26 15:25:29.847175,970
TRAN12632,CUST2181,PROD15,4,2023-07-30 15:25:29.847177,500
TRAN12633,CUST3260,PROD54,2,2024-05-23 15:25:29.847179,724
TRAN12634,CUST3951,PROD65,1,2025-01-01 15:25:29.847181,82
TRAN12635,CUST1027,PROD130,1,2024-04-19 15:25:29.847182,406
TRAN12636,CUST4789,PROD29,2,2024-07-30 15:25:29.847184,294
TRAN12637,CUST1379,PROD158,2,2023-04-24 15:25:29.847186,460
TRAN12638,CUST2969,PROD85,2,2023-02-03 15:25:29.847187,20
TRAN12639,CUST2500,PROD179,2,2022-10-06 15:25:29.847189,558
TRAN12640,CUST1776,PROD65,4,2022-06-21 15:25:29.847190,328
TRAN12641,CUST2613,PROD52,5,2023-06-21 15:25:29.847192,2230
TRAN12642,CUST3058,PROD92,5,2024-11-10 15:25:29.847194,2145
TRAN12643,CUST657,PROD198,5,2023-04-15 15:25:29.847195,925
TRAN12644,CUST4798,PROD190,2,2024-12-02 15:25:29.847197,986
TRAN12645,CUST3210,PROD185,1,2024-06-28 15:25:29.847198,464
TRAN12646,CUST1383,PROD29,4,2022-10-12 15:25:29.847202,588
TRAN12647,CUST4551,PROD28,1,2023-11-08 15:25:29.847204,364
TRAN12648,CUST1303,PROD13,2,2024-05-06 15:25:29.847205,122
TRAN12649,CUST1415,PROD36,4,2023-06-17 15:25:29.847207,1344
TRAN12650,CUST1504,PROD98,4,2022-06-16 15:25:29.847208,504
TRAN12651,CUST2871,PROD160,1,2023-10-30 15:25:29.847210,115
TRAN12652,CUST71,PROD53,5,2024-07-20 15:25:29.847211,2370
TRAN12653,CUST871,PROD147,5,2023-11-27 15:25:29.847213,2240
TRAN12654,CUST4369,PROD81,4,2024-04-03 15:25:29.847215,1256
TRAN12655,CUST1503,PROD96,1,2024-01-29 15:25:29.847216,158
TRAN12656,CUST2890,PROD53,3,2023-12-07 15:25:29.847218,1422
TRAN12657,CUST3324,PROD61,5,2023-09-15 15:25:29.847219,525
TRAN12658,CUST1377,PROD13,3,2022-05-11 15:25:29.847221,183
TRAN12659,CUST2457,PROD138,5,2024-11-20 15:25:29.847222,335
TRAN12660,CUST3664,PROD159,1,2024-08-24 15:25:29.847224,194
TRAN12661,CUST1410,PROD188,5,2022-10-14 15:25:29.847225,1555
TRAN12662,CUST4526,PROD193,3,2024-11-15 15:25:29.847227,321
TRAN12663,CUST3369,PROD35,1,2023-02-15 15:25:29.847229,187
TRAN12664,CUST1546,PROD50,3,2024-08-22 15:25:29.847230,1164
TRAN12665,CUST4825,PROD177,4,2024-04-03 15:25:29.847232,2000
TRAN12666,CUST2064,PROD64,3,2023-05-23 15:25:29.847233,729
TRAN12667,CUST1477,PROD49,4,2023-07-19 15:25:29.847235,1016
TRAN12668,CUST105,PROD168,1,2023-01-19 15:25:29.847236,65
TRAN12669,CUST743,PROD22,4,2022-09-17 15:25:29.847238,844
TRAN12670,CUST1389,PROD53,1,2023-11-05 15:25:29.847240,474
TRAN12671,CUST1332,PROD94,2,2023-11-19 15:25:29.847241,600
TRAN12672,CUST2013,PROD174,5,2023-04-20 15:25:29.847243,2350
TRAN12673,CUST2241,PROD191,3,2022-08-05 15:25:29.847244,453
TRAN12674,CUST715,PROD18,5,2024-04-01 15:25:29.847246,1840
TRAN12675,CUST2355,PROD80,3,2024-11-19 15:25:29.847248,42
TRAN12676,CUST4668,PROD168,2,2024-03-11 15:25:29.847249,130
TRAN12677,CUST4698,PROD134,4,2024-02-09 15:25:29.847251,1884
TRAN12678,CUST1434,PROD81,1,2023-10-07 15:25:29.847252,314
TRAN12679,CUST4867,PROD87,4,2022-10-09 15:25:29.847254,1828
TRAN12680,CUST94,PROD192,5,2022-08-31 15:25:29.847256,840
TRAN12681,CUST111,PROD8,2,2022-08-07 15:25:29.847257,608
TRAN12682,CUST4961,PROD119,2,2023-01-05 15:25:29.847259,278
TRAN12683,CUST3421,PROD6,5,2022-10-19 15:25:29.847260,2340
TRAN12684,CUST3232,PROD37,4,2023-03-21 15:25:29.847262,628
TRAN12685,CUST1395,PROD97,5,2024-09-17 15:25:29.847263,2185
TRAN12686,CUST3633,PROD65,3,2024-10-02 15:25:29.847265,246
TRAN12687,CUST326,PROD5,4,2023-03-12 15:25:29.847267,148
TRAN12688,CUST1101,PROD111,1,2024-05-26 15:25:29.847268,241
TRAN12689,CUST3358,PROD36,3,2022-05-30 15:25:29.847270,1008
TRAN12690,CUST3265,PROD109,1,2022-07-04 15:25:29.847271,386
TRAN12691,CUST3,PROD4,1,2022-05-11 15:25:29.847273,68
TRAN12692,CUST2149,PROD99,5,2024-11-29 15:25:29.847274,1390
TRAN12693,CUST2808,PROD113,4,2023-02-22 15:25:29.847276,1544
TRAN12694,CUST432,PROD73,4,2023-05-09 15:25:29.847278,580
TRAN12695,CUST4758,PROD184,1,2024-11-10 15:25:29.847279,188
TRAN12696,CUST2960,PROD28,3,2024-05-26 15:25:29.847281,1092
TRAN12697,CUST3526,PROD82,5,2023-06-18 15:25:29.847283,950
TRAN12698,CUST1591,PROD162,2,2024-01-13 15:25:29.847284,110
TRAN12699,CUST1517,PROD32,5,2023-08-15 15:25:29.847286,485
TRAN12700,CUST547,PROD192,2,2022-07-10 15:25:29.847287,336
TRAN12701,CUST3910,PROD77,2,2024-06-01 15:25:29.847289,714
TRAN12702,CUST2336,PROD79,3,2022-11-05 15:25:29.847290,1338
TRAN12703,CUST323,PROD130,4,2023-06-09 15:25:29.847292,1624
TRAN12704,CUST154,PROD123,5,2022-08-26 15:25:29.847293,2165
TRAN12705,CUST1898,PROD112,5,2023-02-16 15:25:29.847295,1305
TRAN12706,CUST614,PROD41,1,2022-08-11 15:25:29.847297,385
TRAN12707,CUST409,PROD28,5,2024-12-17 15:25:29.847298,1820
TRAN12708,CUST692,PROD108,5,2024-08-15 15:25:29.847300,2105
TRAN12709,CUST4710,PROD74,3,2022-11-20 15:25:29.847301,1383
TRAN12710,CUST1800,PROD144,1,2022-11-08 15:25:29.847303,20
TRAN12711,CUST2013,PROD63,4,2023-09-09 15:25:29.847304,1880
TRAN12712,CUST3038,PROD189,5,2024-08-24 15:25:29.847306,1115
TRAN12713,CUST1645,PROD66,1,2023-06-24 15:25:29.847308,16
TRAN12714,CUST4414,PROD170,2,2023-10-30 15:25:29.847309,918
TRAN12715,CUST1456,PROD35,1,2023-11-18 15:25:29.847355,187
TRAN12716,CUST1102,PROD117,2,2023-09-25 15:25:29.847357,698
TRAN12717,CUST1314,PROD179,3,2023-01-23 15:25:29.847358,837
TRAN12718,CUST2441,PROD149,4,2024-08-07 15:25:29.847360,1388
TRAN12719,CUST3799,PROD117,1,2024-08-05 15:25:29.847361,349
TRAN12720,CUST768,PROD64,1,2022-12-04 15:25:29.847363,243
TRAN12721,CUST712,PROD14,2,2025-01-18 15:25:29.847365,302
TRAN12722,CUST4849,PROD45,1,2023-09-15 15:25:29.847366,267
TRAN12723,CUST1821,PROD150,2,2022-10-28 15:25:29.847368,164
TRAN12724,CUST3132,PROD73,4,2022-06-03 15:25:29.847370,580
TRAN12725,CUST48,PROD14,2,2024-11-09 15:25:29.847371,302
TRAN12726,CUST384,PROD112,1,2022-12-08 15:25:29.847373,261
TRAN12727,CUST3440,PROD146,2,2022-07-06 15:25:29.847374,440
TRAN12728,CUST175,PROD84,2,2023-04-17 15:25:29.847376,616
TRAN12729,CUST4333,PROD123,5,2024-11-17 15:25:29.847377,2165
TRAN12730,CUST1177,PROD44,3,2024-06-28 15:25:29.847379,312
TRAN12731,CUST3780,PROD89,5,2022-06-10 15:25:29.847381,1255
TRAN12732,CUST3981,PROD43,3,2024-01-26 15:25:29.847382,174
TRAN12733,CUST306,PROD171,1,2025-01-06 15:25:29.847384,330
TRAN12734,CUST2625,PROD9,2,2022-10-24 15:25:29.847385,292
TRAN12735,CUST3277,PROD41,5,2023-04-18 15:25:29.847387,1925
TRAN12736,CUST2302,PROD59,2,2023-02-06 15:25:29.847388,90
TRAN12737,CUST3279,PROD190,1,2024-06-16 15:25:29.847390,493
TRAN12738,CUST909,PROD199,4,2024-07-25 15:25:29.847392,1748
TRAN12739,CUST3425,PROD93,2,2023-12-15 15:25:29.847393,36
TRAN12740,CUST450,PROD130,2,2023-12-09 15:25:29.847395,812
TRAN12741,CUST3884,PROD159,2,2023-08-22 15:25:29.847396,388
TRAN12742,CUST3572,PROD53,1,2022-12-27 15:25:29.847398,474
TRAN12743,CUST1064,PROD117,2,2022-09-09 15:25:29.847399,698
TRAN12744,CUST3203,PROD119,2,2023-06-10 15:25:29.847401,278
TRAN12745,CUST2306,PROD197,3,2024-04-15 15:25:29.847402,1107
TRAN12746,CUST1790,PROD29,5,2022-10-19 15:25:29.847404,735
TRAN12747,CUST4307,PROD42,2,2023-05-23 15:25:29.847406,22
TRAN12748,CUST2900,PROD96,2,2024-04-15 15:25:29.847408,316
TRAN12749,CUST85,PROD140,2,2023-05-26 15:25:29.847409,722
TRAN12750,CUST121,PROD47,5,2024-09-12 15:25:29.847411,1840
TRAN12751,CUST4690,PROD138,5,2023-09-16 15:25:29.847412,335
TRAN12752,CUST2668,PROD68,5,2023-07-11 15:25:29.847414,1260
TRAN12753,CUST1870,PROD136,3,2024-07-08 15:25:29.847415,945
TRAN12754,CUST3794,PROD197,1,2023-11-25 15:25:29.847417,369
TRAN12755,CUST1422,PROD144,1,2023-10-05 15:25:29.847419,20
TRAN12756,CUST1638,PROD155,1,2023-09-30 15:25:29.847420,305
TRAN12757,CUST2224,PROD22,2,2024-04-24 15:25:29.847422,422
TRAN12758,CUST3471,PROD152,5,2024-04-06 15:25:29.847423,1320
TRAN12759,CUST739,PROD172,5,2023-09-20 15:25:29.847425,1785
TRAN12760,CUST3643,PROD184,4,2024-07-26 15:25:29.847426,752
TRAN12761,CUST3487,PROD151,4,2024-08-14 15:25:29.847428,768
TRAN12762,CUST1202,PROD77,2,2022-05-30 15:25:29.847430,714
TRAN12763,CUST1827,PROD155,5,2024-04-13 15:25:29.847431,1525
TRAN12764,CUST912,PROD92,4,2024-03-01 15:25:29.847433,1716
TRAN12765,CUST1685,PROD22,5,2023-10-30 15:25:29.847434,1055
TRAN12766,CUST1624,PROD99,2,2024-10-09 15:25:29.847436,556
TRAN12767,CUST3362,PROD174,4,2022-06-06 15:25:29.847438,1880
TRAN12768,CUST940,PROD186,5,2022-06-29 15:25:29.847439,895
TRAN12769,CUST102,PROD86,4,2023-06-28 15:25:29.847441,1040
TRAN12770,CUST2122,PROD160,4,2022-07-20 15:25:29.847442,460
TRAN12771,CUST2320,PROD150,4,2024-03-02 15:25:29.847444,328
TRAN12772,CUST764,PROD18,5,2022-06-04 15:25:29.847446,1840
TRAN12773,CUST3566,PROD192,2,2022-09-08 15:25:29.847447,336
TRAN12774,CUST2455,PROD181,2,2024-01-26 15:25:29.847449,290
TRAN12775,CUST1125,PROD180,4,2024-05-02 15:25:29.847450,396
TRAN12776,CUST1639,PROD150,1,2023-07-05 15:25:29.847452,82
TRAN12777,CUST813,PROD71,5,2022-12-18 15:25:29.847454,100
TRAN12778,CUST3188,PROD81,3,2022-06-18 15:25:29.847455,942
TRAN12779,CUST2859,PROD101,2,2023-11-16 15:25:29.847457,190
TRAN12780,CUST2262,PROD169,2,2023-07-31 15:25:29.847458,300
TRAN12781,CUST2357,PROD76,5,2024-05-20 15:25:29.847460,485
TRAN12782,CUST953,PROD77,4,2023-10-05 15:25:29.847462,1428
TRAN12783,CUST1611,PROD111,4,2024-08-26 15:25:29.847463,964
TRAN12784,CUST3767,PROD65,3,2023-10-25 15:25:29.847465,246
TRAN12785,CUST1464,PROD197,1,2023-03-03 15:25:29.847467,369
TRAN12786,CUST3801,PROD83,3,2023-12-20 15:25:29.847468,756
TRAN12787,CUST3850,PROD37,3,2024-12-22 15:25:29.847470,471
TRAN12788,CUST3182,PROD61,3,2024-05-13 15:25:29.847471,315
TRAN12789,CUST4288,PROD150,5,2024-11-25 15:25:29.847473,410
TRAN12790,CUST2966,PROD2,4,2022-07-08 15:25:29.847474,264
TRAN12791,CUST3905,PROD8,3,2023-01-17 15:25:29.847476,912
TRAN12792,CUST3443,PROD67,4,2024-08-09 15:25:29.847478,1404
TRAN12793,CUST260,PROD19,3,2022-07-28 15:25:29.847479,1128
TRAN12794,CUST3457,PROD95,2,2023-07-28 15:25:29.847481,716
TRAN12795,CUST1708,PROD44,1,2024-11-01 15:25:29.847482,104
TRAN12796,CUST2057,PROD78,4,2023-10-03 15:25:29.847484,1596
TRAN12797,CUST4952,PROD40,2,2023-09-11 15:25:29.847485,314
TRAN12798,CUST2395,PROD189,1,2024-10-13 15:25:29.847487,223
TRAN12799,CUST1476,PROD135,4,2023-09-25 15:25:29.847489,1764
