Customer_ID,Name,Age,Gender,Location,Product_Category,Purchase_Amount,Purchase_Date,Loyalty_Points,Website_Visits,Preferred_Payment_Method
CUST3358,Customer_2358,62,Female,South,Beauty,339.53,2024-10-30,130,29,Net Banking
CUST3359,Customer_2359,59,Male,South,Home,184.02,2024-06-29,961,29,Net Banking
CUST3360,Customer_2360,41,Male,South,Beauty,80.75,2024-01-20,408,21,Cash
CUST3361,Customer_2361,36,Female,South,Toys,180.45,2024-05-02,111,17,Credit Card
CUST3362,Customer_2362,66,Male,South,Toys,197.33,2024-06-14,654,7,Cash
CUST3363,Customer_2363,38,Female,East,Electronics,242.78,2024-02-29,314,30,Credit Card
CUST3364,Customer_2364,58,Male,North,Home,493.89,2024-11-27,538,7,UPI
CUST3365,Customer_2365,55,Male,South,Beauty,111.58,2024-11-15,256,34,Net Banking
CUST3366,Customer_2366,20,Male,South,Fashion,316.88,2024-09-26,583,27,UPI
CUST3367,Customer_2367,63,Male,North,Fashion,301.5,2024-04-15,568,11,Debit Card
CUST3368,Customer_2368,51,Female,South,Home,346.24,2024-08-02,348,44,Net Banking
CUST3369,Customer_2369,23,Female,North,Beauty,161.18,2024-12-29,224,26,Debit Card
CUST3370,Customer_2370,51,Male,East,Home,475.2,2024-10-14,770,38,Net Banking
CUST3371,Customer_2371,20,Female,East,Toys,401.19,2024-10-31,788,33,Cash
CUST3372,Customer_2372,29,Female,West,Electronics,392.52,2024-06-17,721,3,Credit Card
CUST3373,Customer_2373,53,Male,West,Home,379.09,2024-07-20,741,21,Credit Card
CUST3374,Customer_2374,58,Male,North,Home,52.28,2024-05-06,200,34,Debit Card
CUST3375,Customer_2375,21,Male,West,Beauty,467.8,2024-09-10,543,16,UPI
CUST3376,Customer_2376,30,Female,East,Electronics,374.74,2024-02-17,993,32,Net Banking
CUST3377,Customer_2377,42,Female,North,Toys,282.53,2024-04-06,632,29,Debit Card
CUST3378,Customer_2378,40,Male,East,Toys,272.93,2024-04-17,204,21,Net Banking
CUST3379,Customer_2379,50,Female,West,Home,249.82,2024-12-16,992,46,UPI
CUST3380,Customer_2380,46,Female,West,Fashion,324.21,2024-12-09,355,41,Net Banking
CUST3381,Customer_2381,63,Female,West,Beauty,175.86,2024-04-03,219,18,Debit Card
CUST3382,Customer_2382,48,Male,West,Electronics,148.34,2024-06-19,79,9,Net Banking
CUST3383,Customer_2383,64,Female,South,Home,245.07,2024-03-29,125,29,Cash
CUST3384,Customer_2384,20,Female,North,Electronics,459.51,2024-07-17,746,44,Cash
CUST3385,Customer_2385,58,Female,North,Home,180.01,2024-05-05,549,11,Net Banking
CUST3386,Customer_2386,26,Female,South,Beauty,86.25,2024-04-28,488,22,Debit Card
CUST3387,Customer_2387,45,Female,South,Beauty,301.19,2024-03-24,559,3,UPI
CUST3388,Customer_2388,27,Female,East,Home,274.21,2024-03-15,680,7,Net Banking
CUST3389,Customer_2389,18,Female,North,Fashion,467.66,2024-08-05,955,31,Credit Card
CUST3390,Customer_2390,43,Male,South,Toys,83.86,2024-01-25,349,46,UPI
CUST3391,Customer_2391,67,Male,South,Electronics,491.15,2024-12-26,534,5,Cash
CUST3392,Customer_2392,59,Male,North,Electronics,474.65,2024-04-11,278,34,Net Banking
CUST3393,Customer_2393,21,Male,South,Electronics,230.52,2024-03-22,77,38,Net Banking
CUST3394,Customer_2394,30,Male,North,Fashion,131.65,2024-03-27,337,14,Cash
CUST3395,Customer_2395,57,Male,South,Toys,375.06,2024-01-13,258,32,Credit Card
CUST3396,Customer_2396,52,Female,South,Beauty,219.92,2024-09-11,91,48,Net Banking
CUST3397,Customer_2397,29,Male,South,Toys,245.14,2024-11-29,891,44,UPI
CUST3398,Customer_2398,33,Male,East,Electronics,273.36,2024-11-08,210,11,Net Banking
CUST3399,Customer_2399,70,Female,North,Beauty,140.26,2024-02-27,382,23,Net Banking
CUST3400,Customer_2400,20,Male,North,Toys,186.13,2024-02-24,889,2,Debit Card
CUST3401,Customer_2401,62,Female,North,Home,67.14,2024-09-20,658,17,Net Banking
CUST3402,Customer_2402,45,Male,West,Beauty,33.58,2024-08-27,989,42,Cash
CUST3403,Customer_2403,66,Female,East,Home,325.07,2024-10-04,173,16,Cash
CUST3404,Customer_2404,32,Female,West,Home,248.11,2024-03-29,51,33,Cash
CUST3405,Customer_2405,22,Male,South,Fashion,278.04,2024-08-15,642,17,Debit Card
CUST3406,Customer_2406,25,Female,South,Fashion,289.47,2024-11-11,518,23,Debit Card
CUST3407,Customer_2407,47,Male,West,Beauty,52.67,2024-02-07,277,28,Net Banking
CUST3408,Customer_2408,31,Male,North,Toys,211.39,2024-09-18,588,5,UPI
CUST3409,Customer_2409,53,Male,East,Fashion,371.9,2024-08-25,589,38,Credit Card
CUST3410,Customer_2410,53,Male,South,Home,83.11,2024-11-28,228,19,Credit Card
CUST3411,Customer_2411,36,Female,East,Home,67.67,2024-01-18,556,43,Net Banking
CUST3412,Customer_2412,54,Male,West,Fashion,311.14,2024-05-23,195,27,Debit Card
CUST3413,Customer_2413,46,Male,North,Electronics,149.16,2024-01-27,163,48,UPI
CUST3414,Customer_2414,40,Female,West,Toys,70.29,2024-07-19,977,44,Net Banking
CUST3415,Customer_2415,43,Male,East,Home,382.39,2024-01-27,284,26,Credit Card
CUST3416,Customer_2416,64,Male,East,Toys,201.27,2024-10-02,366,48,UPI
CUST3417,Customer_2417,50,Female,West,Fashion,245.21,2024-04-14,840,20,Debit Card
CUST3418,Customer_2418,40,Female,West,Toys,120.03,2024-11-30,631,4,Credit Card
CUST3419,Customer_2419,48,Male,North,Beauty,496.28,2024-05-31,721,43,Net Banking
CUST3420,Customer_2420,49,Male,East,Electronics,112.09,2024-08-24,875,40,UPI
CUST3421,Customer_2421,65,Male,North,Electronics,377.0,2024-05-13,759,23,Credit Card
CUST3422,Customer_2422,46,Female,East,Electronics,74.87,2024-08-24,491,26,Debit Card
CUST3423,Customer_2423,32,Male,West,Toys,295.08,2024-03-05,221,12,UPI
CUST3424,Customer_2424,32,Male,North,Beauty,20.15,2024-02-04,712,46,Debit Card
CUST3425,Customer_2425,46,Female,North,Toys,236.4,2024-05-18,34,29,Cash
CUST3426,Customer_2426,44,Female,South,Beauty,243.32,2024-02-13,966,28,Net Banking
CUST3427,Customer_2427,49,Male,East,Fashion,319.59,2024-04-27,267,28,Cash
CUST3428,Customer_2428,59,Male,South,Beauty,487.6,2024-03-21,533,36,Net Banking
CUST3429,Customer_2429,34,Female,East,Beauty,120.25,2024-11-19,358,28,Net Banking
CUST3430,Customer_2430,50,Female,North,Toys,447.46,2024-07-12,565,39,Net Banking
CUST3431,Customer_2431,61,Male,West,Electronics,170.59,2024-11-06,252,18,Debit Card
CUST3432,Customer_2432,52,Female,South,Electronics,18.41,2024-08-30,858,19,Net Banking
CUST3433,Customer_2433,20,Male,West,Beauty,353.16,2024-03-14,186,12,Net Banking
CUST3434,Customer_2434,44,Male,North,Toys,95.48,2024-03-28,197,31,Net Banking
CUST3435,Customer_2435,27,Male,North,Beauty,161.34,2024-11-12,386,15,Net Banking
CUST3436,Customer_2436,55,Female,South,Beauty,21.58,2024-03-18,49,20,Debit Card
CUST3437,Customer_2437,18,Female,West,Home,250.98,2024-03-17,757,48,Debit Card
CUST3438,Customer_2438,55,Male,North,Beauty,390.32,2024-11-14,181,24,UPI
CUST3439,Customer_2439,47,Male,South,Home,484.14,2024-09-22,804,20,Net Banking
CUST3440,Customer_2440,25,Female,East,Beauty,374.55,2024-01-29,735,46,Credit Card
CUST3441,Customer_2441,68,Female,North,Home,247.61,2024-07-31,515,31,Debit Card
CUST3442,Customer_2442,64,Male,East,Home,474.29,2024-02-14,728,34,Credit Card
CUST3443,Customer_2443,50,Male,South,Beauty,161.6,2024-03-21,688,41,Credit Card
CUST3444,Customer_2444,58,Male,West,Electronics,30.55,2024-07-30,173,46,Cash
CUST3445,Customer_2445,54,Male,East,Home,354.37,2024-04-25,601,17,UPI
CUST3446,Customer_2446,28,Female,South,Beauty,60.62,2024-09-13,716,2,UPI
CUST3447,Customer_2447,62,Female,West,Toys,114.2,2024-05-31,663,34,UPI
CUST3448,Customer_2448,67,Female,West,Electronics,83.48,2024-05-09,455,23,Cash
CUST3449,Customer_2449,23,Male,West,Fashion,229.34,2024-05-04,734,44,Credit Card
CUST3450,Customer_2450,45,Female,West,Home,63.08,2024-09-23,161,38,Debit Card
CUST3451,Customer_2451,27,Female,East,Electronics,359.54,2024-12-17,310,23,UPI
CUST3452,Customer_2452,41,Female,North,Toys,38.55,2024-05-29,475,28,UPI
CUST3453,Customer_2453,18,Male,North,Beauty,186.65,2024-09-27,966,18,UPI
CUST3454,Customer_2454,59,Female,East,Fashion,69.41,2024-06-19,508,17,Net Banking
CUST3455,Customer_2455,34,Female,North,Toys,180.84,2024-06-09,969,34,Cash
CUST3456,Customer_2456,25,Male,East,Fashion,384.5,2024-06-27,164,48,Net Banking
CUST3457,Customer_2457,41,Female,East,Fashion,198.75,2024-02-22,27,7,Cash
CUST3458,Customer_2458,34,Female,East,Fashion,420.23,2024-04-16,622,9,UPI
CUST3459,Customer_2459,32,Female,North,Home,319.63,2024-05-06,548,22,Debit Card
CUST3460,Customer_2460,41,Female,South,Home,285.22,2024-06-21,620,36,Net Banking
CUST3461,Customer_2461,50,Female,South,Electronics,256.79,2024-02-29,179,25,Debit Card
CUST3462,Customer_2462,66,Male,South,Toys,214.79,2024-04-20,409,22,Credit Card
CUST3463,Customer_2463,22,Female,South,Beauty,497.8,2024-12-28,912,45,Debit Card
CUST3464,Customer_2464,63,Male,North,Electronics,475.13,2024-07-26,92,1,UPI
CUST3465,Customer_2465,43,Male,South,Home,109.21,2024-01-22,597,14,UPI
CUST3466,Customer_2466,50,Female,West,Toys,386.62,2024-05-25,586,46,UPI
CUST3467,Customer_2467,65,Male,West,Fashion,226.88,2024-02-14,537,21,Credit Card
CUST3468,Customer_2468,57,Female,North,Fashion,432.82,2024-05-29,621,28,Credit Card
CUST3469,Customer_2469,68,Male,West,Fashion,463.9,2024-03-23,104,2,Cash
CUST3470,Customer_2470,70,Male,North,Fashion,239.75,2024-05-07,66,15,Cash
CUST3471,Customer_2471,53,Female,East,Electronics,351.25,2024-10-20,383,6,Credit Card
CUST3472,Customer_2472,51,Female,West,Home,146.96,2024-04-17,691,39,Credit Card
CUST3473,Customer_2473,35,Female,West,Fashion,324.7,2024-11-02,791,39,Credit Card
CUST3474,Customer_2474,36,Female,East,Home,144.48,2024-06-20,321,49,UPI
CUST3475,Customer_2475,32,Male,South,Fashion,224.38,2024-12-21,910,34,UPI
CUST3476,Customer_2476,59,Male,West,Home,134.42,2024-12-05,822,18,UPI
CUST3477,Customer_2477,43,Female,South,Toys,118.47,2024-10-16,141,35,Net Banking
CUST3478,Customer_2478,53,Female,North,Home,209.8,2024-04-01,92,44,Net Banking
CUST3479,Customer_2479,37,Female,West,Electronics,364.39,2024-02-16,839,39,Cash
CUST3480,Customer_2480,32,Female,North,Toys,174.25,2024-03-03,952,29,Credit Card
CUST3481,Customer_2481,31,Female,North,Electronics,169.68,2024-06-18,118,36,Debit Card
CUST3482,Customer_2482,35,Female,West,Toys,147.35,2024-01-08,897,41,UPI
CUST3483,Customer_2483,20,Female,North,Toys,259.43,2024-10-28,781,10,Net Banking
CUST3484,Customer_2484,35,Female,East,Home,25.53,2024-01-22,792,33,Debit Card
CUST3485,Customer_2485,31,Male,West,Beauty,221.08,2024-06-12,354,27,Debit Card
CUST3486,Customer_2486,58,Female,East,Electronics,409.63,2024-10-14,169,9,Debit Card
CUST3487,Customer_2487,59,Female,South,Home,372.66,2024-02-13,414,32,Debit Card
CUST3488,Customer_2488,36,Male,South,Electronics,160.63,2024-03-16,493,36,Credit Card
CUST3489,Customer_2489,50,Male,West,Home,324.41,2024-07-28,593,13,Net Banking
CUST3490,Customer_2490,42,Male,East,Home,188.45,2024-01-05,164,27,Debit Card
CUST3491,Customer_2491,45,Male,South,Fashion,396.55,2024-03-24,666,29,UPI
CUST3492,Customer_2492,26,Male,East,Fashion,58.38,2024-03-25,15,47,Net Banking
CUST3493,Customer_2493,65,Female,South,Electronics,65.24,2024-10-23,942,31,UPI
CUST3494,Customer_2494,38,Female,East,Electronics,194.86,2024-06-04,330,32,Net Banking
CUST3495,Customer_2495,28,Male,West,Electronics,190.57,2024-04-27,796,37,Net Banking
CUST3496,Customer_2496,40,Male,East,Electronics,370.14,2024-10-03,352,42,Cash
CUST3497,Customer_2497,50,Female,North,Fashion,129.55,2024-02-06,829,39,UPI
CUST3498,Customer_2498,66,Male,West,Beauty,113.33,2024-09-28,670,50,Cash
CUST3499,Customer_2499,27,Female,East,Home,246.52,2024-05-30,731,45,Net Banking
CUST3500,Customer_2500,18,Male,East,Fashion,46.13,2024-04-09,955,47,UPI
CUST3501,Customer_2501,35,Male,East,Toys,218.82,2024-10-25,0,37,Credit Card
CUST3502,Customer_2502,52,Female,East,Beauty,400.05,2024-10-08,116,31,Cash
CUST3503,Customer_2503,54,Male,North,Home,52.44,2024-05-01,545,5,Net Banking
CUST3504,Customer_2504,31,Male,South,Electronics,293.18,2024-08-14,766,4,Debit Card
CUST3505,Customer_2505,40,Female,North,Home,277.89,2024-01-11,649,29,Credit Card
CUST3506,Customer_2506,37,Female,East,Toys,344.47,2024-10-18,289,45,Net Banking
CUST3507,Customer_2507,42,Male,West,Electronics,177.5,2024-04-09,219,9,Cash
CUST3508,Customer_2508,35,Male,North,Toys,323.82,2024-08-22,880,14,Credit Card
CUST3509,Customer_2509,38,Female,South,Home,271.04,2024-04-25,205,14,Debit Card
CUST3510,Customer_2510,52,Female,North,Fashion,101.2,2024-06-05,488,31,Cash
CUST3511,Customer_2511,62,Male,South,Home,355.11,2024-07-24,638,30,Debit Card
CUST3512,Customer_2512,53,Male,South,Home,82.66,2024-01-21,272,7,Cash
CUST3513,Customer_2513,62,Female,West,Electronics,202.57,2024-03-31,685,17,Cash
CUST3514,Customer_2514,63,Male,North,Electronics,28.59,2024-05-10,67,39,Credit Card
CUST3515,Customer_2515,36,Female,North,Electronics,165.34,2024-06-28,80,3,Net Banking
CUST3516,Customer_2516,33,Male,West,Fashion,430.16,2024-01-12,623,15,Debit Card
CUST3517,Customer_2517,47,Female,East,Toys,71.62,2024-05-16,441,10,Credit Card
CUST3518,Customer_2518,59,Female,East,Fashion,30.31,2024-04-03,282,13,Debit Card
CUST3519,Customer_2519,18,Male,South,Fashion,325.53,2024-10-06,9,34,Cash
CUST3520,Customer_2520,64,Female,West,Beauty,492.35,2024-09-23,627,21,Cash
CUST3521,Customer_2521,26,Female,North,Electronics,63.5,2024-01-30,907,44,Credit Card
CUST3522,Customer_2522,65,Male,South,Electronics,364.2,2024-12-19,610,33,Credit Card
CUST3523,Customer_2523,65,Male,West,Toys,169.0,2024-11-24,612,4,Debit Card
CUST3524,Customer_2524,53,Male,South,Fashion,318.2,2024-01-23,960,40,Debit Card
CUST3525,Customer_2525,55,Female,East,Electronics,308.05,2024-06-16,741,47,Cash
CUST3526,Customer_2526,48,Female,West,Electronics,194.07,2024-05-06,608,50,Cash
CUST3527,Customer_2527,48,Female,South,Toys,481.22,2024-06-16,675,15,Cash
CUST3528,Customer_2528,20,Female,North,Electronics,464.89,2024-11-16,367,43,Cash
CUST3529,Customer_2529,30,Female,South,Beauty,252.5,2024-11-18,973,37,Net Banking
CUST3530,Customer_2530,39,Female,South,Electronics,344.3,2024-01-16,973,1,UPI
CUST3531,Customer_2531,21,Female,West,Home,234.89,2024-01-07,782,38,Credit Card
CUST3532,Customer_2532,53,Male,South,Beauty,164.74,2024-02-20,372,15,Debit Card
CUST3533,Customer_2533,70,Female,South,Toys,452.5,2024-09-10,466,9,UPI
CUST3534,Customer_2534,61,Female,West,Fashion,80.81,2024-12-08,499,9,Cash
CUST3535,Customer_2535,49,Male,East,Toys,489.28,2024-05-31,757,9,Net Banking
CUST3536,Customer_2536,55,Male,East,Beauty,484.05,2024-11-19,86,46,UPI
CUST3537,Customer_2537,38,Female,East,Home,450.72,2024-11-22,874,15,Net Banking
CUST3538,Customer_2538,33,Male,North,Toys,444.81,2024-02-18,311,26,Credit Card
CUST3539,Customer_2539,40,Male,West,Toys,491.02,2024-11-27,507,36,Credit Card
CUST3540,Customer_2540,21,Female,North,Beauty,378.47,2024-07-08,669,25,Debit Card
CUST3541,Customer_2541,42,Male,North,Beauty,384.64,2024-10-23,199,37,UPI
CUST3542,Customer_2542,36,Male,East,Electronics,186.18,2024-05-16,334,41,Cash
CUST3543,Customer_2543,65,Male,West,Home,298.36,2024-06-15,176,15,UPI
CUST3544,Customer_2544,45,Female,East,Fashion,104.76,2024-04-06,525,29,Cash
CUST3545,Customer_2545,57,Female,South,Beauty,155.35,2024-10-25,990,10,Cash
CUST3546,Customer_2546,51,Male,West,Home,45.48,2024-09-16,518,18,Debit Card
CUST3547,Customer_2547,39,Male,North,Home,205.1,2024-03-21,724,12,UPI
CUST3548,Customer_2548,50,Male,North,Fashion,291.83,2024-01-18,710,50,Debit Card
CUST3549,Customer_2549,50,Female,North,Home,414.86,2024-11-26,779,35,UPI
CUST3550,Customer_2550,18,Female,East,Home,113.51,2024-01-04,83,35,UPI
CUST3551,Customer_2551,34,Female,North,Home,230.4,2024-03-20,873,39,Net Banking
CUST3552,Customer_2552,26,Female,South,Beauty,363.07,2024-05-16,862,34,Debit Card
CUST3553,Customer_2553,39,Male,West,Electronics,296.74,2024-02-01,616,29,Cash
CUST3554,Customer_2554,67,Female,West,Fashion,379.19,2024-06-09,716,29,Net Banking
CUST3555,Customer_2555,69,Male,South,Beauty,418.79,2024-03-21,314,30,Cash
CUST3556,Customer_2556,50,Male,East,Fashion,96.58,2024-12-07,392,50,Net Banking
CUST3557,Customer_2557,66,Male,East,Home,134.28,2024-11-18,50,34,Cash
CUST3558,Customer_2558,48,Female,West,Fashion,126.24,2024-11-12,534,31,Cash
CUST3559,Customer_2559,32,Female,South,Toys,354.22,2024-07-17,885,10,Net Banking
CUST3560,Customer_2560,33,Male,North,Beauty,303.94,2024-12-27,386,28,UPI
CUST3561,Customer_2561,59,Male,West,Electronics,43.74,2024-04-01,66,31,Cash
CUST3562,Customer_2562,28,Female,North,Fashion,76.68,2024-06-24,37,1,Net Banking
CUST3563,Customer_2563,57,Female,East,Toys,279.03,2024-10-02,636,26,Net Banking
CUST3564,Customer_2564,39,Female,East,Toys,158.65,2024-08-13,910,23,Net Banking
CUST3565,Customer_2565,44,Male,North,Home,66.66,2024-05-26,754,36,Cash
CUST3566,Customer_2566,59,Male,North,Electronics,71.34,2024-02-21,809,26,Debit Card
CUST3567,Customer_2567,33,Male,East,Home,261.21,2024-04-07,73,18,Credit Card
CUST3568,Customer_2568,21,Male,West,Fashion,480.63,2024-09-28,476,21,Credit Card
CUST3569,Customer_2569,70,Male,North,Fashion,246.86,2024-09-24,803,16,Cash
CUST3570,Customer_2570,54,Female,South,Electronics,431.93,2024-06-30,568,49,Cash
CUST3571,Customer_2571,68,Female,West,Toys,270.25,2024-06-22,491,43,Debit Card
CUST3572,Customer_2572,30,Male,West,Fashion,388.68,2024-02-11,362,2,UPI
CUST3573,Customer_2573,59,Female,East,Beauty,29.15,2024-02-06,617,34,Net Banking
CUST3574,Customer_2574,34,Female,East,Fashion,305.78,2024-02-11,680,7,Cash
CUST3575,Customer_2575,62,Male,South,Fashion,331.09,2024-01-16,383,43,Cash
CUST3576,Customer_2576,39,Female,North,Toys,466.93,2024-07-17,123,47,Credit Card
CUST3577,Customer_2577,31,Female,West,Fashion,49.48,2024-10-26,587,15,UPI
CUST3578,Customer_2578,69,Male,South,Electronics,428.83,2024-11-04,73,27,Credit Card
CUST3579,Customer_2579,26,Female,South,Home,176.35,2024-07-13,510,5,Cash
CUST3580,Customer_2580,26,Female,South,Home,41.83,2024-02-12,441,46,UPI
CUST3581,Customer_2581,34,Female,North,Electronics,376.15,2024-12-26,579,26,Net Banking
CUST3582,Customer_2582,40,Female,South,Fashion,213.81,2024-12-27,512,19,Credit Card
CUST3583,Customer_2583,31,Female,North,Toys,422.36,2024-08-21,274,5,Net Banking
CUST3584,Customer_2584,27,Male,East,Electronics,310.44,2024-09-03,63,14,Cash
CUST3585,Customer_2585,48,Male,South,Toys,340.6,2024-01-18,462,22,UPI
CUST3586,Customer_2586,41,Male,South,Toys,251.66,2024-08-14,53,33,Credit Card
CUST3587,Customer_2587,47,Male,East,Beauty,354.16,2024-07-25,440,7,Cash
CUST3588,Customer_2588,45,Male,North,Beauty,181.81,2024-08-13,600,50,Credit Card
CUST3589,Customer_2589,45,Female,West,Fashion,248.06,2024-09-25,551,37,Net Banking
CUST3590,Customer_2590,40,Male,East,Toys,93.24,2024-11-09,779,44,UPI
CUST3591,Customer_2591,65,Female,South,Beauty,166.54,2024-09-14,176,42,Net Banking
CUST3592,Customer_2592,47,Female,North,Fashion,345.05,2024-06-24,959,13,Net Banking
CUST3593,Customer_2593,52,Female,South,Beauty,231.63,2024-01-11,343,2,Debit Card
CUST3594,Customer_2594,68,Male,East,Fashion,69.69,2024-10-07,616,12,Debit Card
CUST3595,Customer_2595,69,Male,West,Home,484.41,2024-11-25,376,28,Net Banking
CUST3596,Customer_2596,39,Male,East,Electronics,421.7,2024-04-26,889,14,Net Banking
CUST3597,Customer_2597,37,Male,South,Fashion,257.32,2024-02-23,133,4,Credit Card
CUST3598,Customer_2598,67,Female,West,Fashion,29.79,2024-06-06,976,47,Credit Card
CUST3599,Customer_2599,32,Male,West,Home,414.52,2024-04-18,241,32,Credit Card
CUST3600,Customer_2600,36,Male,South,Toys,466.85,2024-11-17,717,35,Net Banking
CUST3601,Customer_2601,28,Male,West,Home,94.27,2024-11-27,506,47,Cash
CUST3602,Customer_2602,53,Male,West,Fashion,205.12,2024-01-27,776,32,Debit Card
CUST3603,Customer_2603,52,Female,East,Home,46.26,2024-07-01,501,34,Cash
CUST3604,Customer_2604,55,Male,East,Beauty,203.33,2024-02-26,605,37,Debit Card
CUST3605,Customer_2605,18,Male,South,Beauty,123.99,2024-07-15,598,7,Debit Card
CUST3606,Customer_2606,46,Female,South,Beauty,323.26,2024-10-23,51,36,Cash
CUST3607,Customer_2607,32,Male,North,Toys,365.72,2024-08-11,335,13,UPI
CUST3608,Customer_2608,47,Male,East,Beauty,220.64,2024-07-11,62,32,Debit Card
CUST3609,Customer_2609,29,Female,West,Home,442.86,2024-09-19,513,42,Debit Card
CUST3610,Customer_2610,69,Male,East,Beauty,72.36,2024-03-17,649,13,Cash
CUST3611,Customer_2611,45,Male,East,Beauty,412.69,2024-10-18,80,43,Net Banking
CUST3612,Customer_2612,64,Male,North,Toys,53.05,2024-12-25,792,27,Debit Card
CUST3613,Customer_2613,48,Female,West,Home,202.73,2024-08-16,656,22,Debit Card
CUST3614,Customer_2614,51,Female,West,Beauty,65.87,2024-02-20,329,3,UPI
CUST3615,Customer_2615,49,Male,East,Electronics,159.58,2024-12-02,79,34,Debit Card
CUST3616,Customer_2616,30,Female,West,Home,369.87,2024-02-25,620,27,Cash
CUST3617,Customer_2617,42,Female,West,Beauty,52.4,2024-08-22,189,15,Cash
CUST3618,Customer_2618,24,Male,East,Beauty,499.49,2024-05-06,208,18,Debit Card
CUST3619,Customer_2619,27,Female,East,Toys,400.85,2024-01-16,213,36,Cash
CUST3620,Customer_2620,58,Male,South,Fashion,309.68,2024-06-03,873,50,Net Banking
CUST3621,Customer_2621,45,Male,West,Electronics,247.84,2024-01-24,919,46,Credit Card
CUST3622,Customer_2622,52,Male,North,Fashion,448.79,2024-01-12,983,25,UPI
CUST3623,Customer_2623,62,Female,South,Beauty,255.46,2024-02-27,999,22,Net Banking
CUST3624,Customer_2624,23,Male,North,Electronics,182.72,2024-06-24,372,9,Debit Card
CUST3625,Customer_2625,33,Male,South,Toys,444.79,2024-09-04,344,30,Debit Card
CUST3626,Customer_2626,38,Female,South,Toys,204.36,2024-07-16,288,24,Debit Card
CUST3627,Customer_2627,47,Male,North,Toys,132.31,2024-06-27,892,48,Debit Card
CUST3628,Customer_2628,32,Female,South,Home,317.2,2024-01-06,721,49,UPI
CUST3629,Customer_2629,45,Female,West,Fashion,61.89,2024-11-24,124,45,Net Banking
CUST3630,Customer_2630,67,Female,East,Electronics,278.97,2024-08-15,178,16,Credit Card
CUST3631,Customer_2631,59,Male,North,Beauty,466.52,2024-06-04,595,13,Cash
CUST3632,Customer_2632,40,Male,South,Toys,40.51,2024-10-26,686,36,Cash
CUST3633,Customer_2633,31,Female,East,Fashion,308.86,2024-10-16,381,47,UPI
CUST3634,Customer_2634,52,Male,South,Electronics,274.15,2024-01-27,938,38,UPI
CUST3635,Customer_2635,39,Female,North,Beauty,454.65,2024-06-01,402,35,UPI
CUST3636,Customer_2636,43,Male,West,Toys,110.84,2024-10-24,43,47,Cash
CUST3637,Customer_2637,31,Female,East,Electronics,407.23,2024-01-08,362,13,Net Banking
CUST3638,Customer_2638,60,Female,South,Electronics,27.48,2024-11-05,990,48,Net Banking
CUST3639,Customer_2639,66,Male,North,Electronics,65.21,2024-06-03,238,36,UPI
CUST3640,Customer_2640,20,Female,South,Home,495.46,2024-11-20,303,42,Net Banking
CUST3641,Customer_2641,49,Female,West,Home,36.17,2024-12-18,31,24,Net Banking
CUST3642,Customer_2642,43,Female,West,Home,221.44,2024-09-12,108,13,Cash
CUST3643,Customer_2643,47,Female,West,Home,304.28,2024-11-19,924,23,UPI
CUST3644,Customer_2644,39,Male,East,Electronics,459.51,2024-07-26,134,6,UPI
CUST3645,Customer_2645,49,Male,West,Home,168.08,2024-05-22,151,2,Debit Card
CUST3646,Customer_2646,30,Female,South,Fashion,116.93,2024-05-14,205,39,Cash
CUST3647,Customer_2647,38,Female,West,Beauty,479.19,2024-01-06,932,13,Credit Card
CUST3648,Customer_2648,48,Male,West,Beauty,461.78,2024-08-16,713,16,Credit Card
CUST3649,Customer_2649,30,Female,North,Electronics,320.54,2024-11-26,81,43,UPI
CUST3650,Customer_2650,46,Male,North,Fashion,17.73,2024-05-26,453,47,Debit Card
CUST3651,Customer_2651,25,Male,East,Home,73.78,2024-08-06,557,41,UPI
CUST3652,Customer_2652,66,Female,West,Home,264.17,2024-02-07,599,16,Cash
CUST3653,Customer_2653,31,Male,East,Toys,422.66,2024-04-29,687,8,Cash
CUST3654,Customer_2654,64,Male,West,Toys,18.39,2024-04-28,165,2,UPI
CUST3655,Customer_2655,61,Male,North,Toys,146.12,2024-03-23,250,14,Cash
CUST3656,Customer_2656,64,Female,South,Beauty,273.52,2024-01-25,345,29,Credit Card
CUST3657,Customer_2657,46,Male,North,Toys,54.85,2024-01-14,514,45,Debit Card
CUST3658,Customer_2658,38,Male,East,Beauty,313.36,2024-11-04,663,9,Debit Card
CUST3659,Customer_2659,40,Female,East,Beauty,286.53,2024-06-21,652,13,Debit Card
CUST3660,Customer_2660,28,Female,South,Fashion,494.17,2024-11-12,156,13,Credit Card
CUST3661,Customer_2661,70,Male,South,Home,353.96,2024-12-05,942,29,Net Banking
CUST3662,Customer_2662,22,Male,East,Toys,146.06,2024-08-12,591,31,Credit Card
CUST3663,Customer_2663,33,Female,North,Fashion,169.44,2024-07-21,37,17,UPI
CUST3664,Customer_2664,25,Female,South,Beauty,345.41,2024-11-26,41,38,Debit Card
CUST3665,Customer_2665,46,Male,West,Beauty,373.92,2024-07-02,282,35,UPI
CUST3666,Customer_2666,32,Female,West,Electronics,158.02,2024-04-01,32,14,Net Banking
CUST3667,Customer_2667,21,Female,East,Fashion,385.34,2024-12-07,663,34,Cash
CUST3668,Customer_2668,69,Female,South,Electronics,314.36,2024-09-08,201,5,UPI
CUST3669,Customer_2669,37,Female,East,Electronics,459.91,2024-02-07,224,37,UPI
