Product_ID,Sales_Date,Region,Category,Price,Quantity_Sold,Revenue,Cost
P0005,2023-11-24,West,Clothing,72.65,1,72.65,33.14
P0001,2023-12-31,West,Furniture,311.31,18,5603.58,2430.91
P0006,2023-10-14,East,Toys,52.32,2,104.64,68.3
P0012,2023-11-26,South,Furniture,114.65,4,458.6,288.4
P0013,2023-07-20,North,Clothing,87.85,12,1054.2,626.84
P0016,2023-04-19,East,Electronics,702.27,16,11236.32,4644.91
P0010,2023-05-17,West,Clothing,121.51,1,121.51,53.44
P0001,2023-09-12,East,Sports,184.91,16,2958.56,1866.57
P0009,2023-09-18,North,Toys,36.24,17,616.08,399.06
P0016,2023-08-07,North,Clothing,122.0,18,2196.0,919.66
P0020,2023-02-13,West,Toys,85.07,19,1616.33,719.55
P0007,2023-04-25,North,Sports,208.12,12,2497.44,1046.83
P0001,2023-10-11,West,Furniture,422.65,9,3803.85,2057.86
P0006,2023-11-02,North,Toys,46.72,12,560.64,330.44
P0010,2023-02-20,South,Electronics,151.37,2,302.74,180.26
P0002,2023-08-11,East,Furniture,387.82,15,5817.3,3191.94
P0004,2023-03-02,East,Furniture,306.11,17,5203.87,2592.46
P0014,2023-04-30,West,Sports,133.74,18,2407.32,1117.41
P0012,2023-11-10,West,Sports,281.71,7,1971.97,1347.43
P0017,2023-03-12,West,Toys,18.01,16,288.16,190.52
P0014,2023-09-22,South,Furniture,442.08,4,1768.32,1003.26
P0017,2023-12-21,East,Sports,203.92,1,203.92,96.7
P0006,2023-05-22,South,Sports,53.92,14,754.88,452.34
P0015,2023-05-06,East,Clothing,148.17,13,1926.21,780.99
P0009,2023-04-11,South,Furniture,281.42,12,3377.04,1462.14
P0015,2023-11-17,East,Toys,47.72,5,238.6,145.14
P0015,2023-07-17,South,Sports,267.25,19,5077.75,2757.19
P0007,2023-11-30,North,Electronics,202.71,12,2432.52,1145.57
P0008,2023-12-28,East,Toys,103.39,19,1964.41,1233.78
P0002,2023-07-27,East,Toys,125.79,8,1006.32,693.33
P0005,2023-12-08,South,Sports,223.02,18,4014.36,2198.87
P0012,2023-01-04,North,Furniture,170.98,19,3248.62,2118.3
P0008,2023-02-18,South,Electronics,455.88,1,455.88,205.99
P0020,2023-06-28,South,Electronics,336.61,11,3702.71,2056.51
P0008,2023-07-21,North,Electronics,758.51,16,12136.16,7474.4
P0013,2023-06-12,West,Sports,83.52,13,1085.76,728.69
P0012,2023-10-03,West,Clothing,77.83,12,933.96,537.21
P0015,2023-01-30,North,Furniture,450.3,17,7655.1,4242.16
P0010,2023-06-14,West,Toys,89.85,9,808.65,413.99
P0005,2023-03-18,East,Furniture,108.35,10,1083.5,473.71
P0016,2023-10-10,West,Toys,70.87,2,141.74,70.54
P0009,2023-05-03,West,Furniture,64.96,12,779.52,460.67
P0015,2023-03-14,South,Sports,68.76,9,618.84,264.49
P0008,2023-01-14,North,Furniture,263.52,13,3425.76,2317.26
P0002,2023-02-18,West,Furniture,406.6,4,1626.4,1074.83
P0017,2023-03-06,East,Furniture,451.19,16,7219.04,5005.67
P0012,2023-10-28,North,Toys,48.24,1,48.24,26.33
P0008,2023-09-06,South,Toys,52.82,7,369.74,192.48
P0006,2023-10-23,East,Toys,92.05,18,1656.9,985.74
P0012,2023-01-27,North,Electronics,753.75,16,12060.0,5905.56
P0004,2023-07-05,South,Toys,50.76,11,558.36,278.89
P0015,2023-03-21,North,Clothing,49.79,3,149.37,100.29
P0005,2023-09-30,North,Furniture,395.18,16,6322.88,3148.79
P0018,2023-04-14,West,Furniture,498.26,18,8968.68,5284.36
P0004,2023-09-30,South,Toys,74.99,16,1199.84,637.63
P0001,2023-10-18,West,Furniture,496.14,1,496.14,301.07
P0010,2023-04-16,South,Toys,67.45,3,202.35,117.52
P0008,2023-09-05,North,Toys,103.12,5,515.6,266.02
P0003,2023-09-29,East,Sports,51.73,14,724.22,409.25
P0017,2023-05-07,South,Furniture,112.96,16,1807.36,1017.33
P0014,2023-02-13,North,Sports,102.37,14,1433.18,948.9
P0005,2023-03-10,South,Toys,73.36,15,1100.4,459.58
P0008,2023-05-30,South,Electronics,168.83,18,3038.94,1674.77
P0016,2023-02-08,North,Clothing,49.61,4,198.44,109.1
P0016,2023-12-21,West,Sports,248.97,10,2489.7,1490.71
P0017,2023-07-13,West,Furniture,326.57,8,2612.56,1502.8
P0002,2023-11-10,South,Sports,39.64,17,673.88,463.32
P0008,2023-10-15,East,Sports,272.92,4,1091.68,473.13
P0001,2023-07-30,West,Toys,47.27,16,756.32,380.81
P0019,2023-04-03,West,Electronics,479.86,7,3359.02,2332.23
P0008,2023-07-08,South,Toys,78.35,18,1410.3,602.81
P0001,2023-03-09,East,Toys,44.65,9,401.85,242.84
P0016,2023-03-04,North,Toys,134.85,16,2157.6,1053.48
P0018,2023-11-02,East,Furniture,313.79,9,2824.11,1631.54
P0011,2023-03-26,West,Clothing,111.18,18,2001.24,862.5
P0004,2023-08-13,North,Furniture,427.37,12,5128.44,2344.21
P0020,2023-01-09,South,Sports,249.28,15,3739.2,2378.71
P0018,2023-08-17,North,Sports,59.96,12,719.52,320.48
P0013,2023-01-23,East,Sports,294.14,9,2647.26,1059.92
P0018,2023-07-25,South,Sports,220.85,7,1545.95,869.06
P0016,2023-01-29,South,Clothing,133.58,14,1870.12,797.34
P0014,2023-05-29,East,Clothing,68.8,17,1169.6,596.53
P0018,2023-11-03,South,Sports,132.37,19,2515.03,1254.64
P0014,2023-12-27,South,Electronics,217.41,9,1956.69,917.81
P0001,2023-07-19,North,Electronics,904.14,6,5424.84,2904.77
P0020,2023-06-10,North,Furniture,357.2,5,1786.0,1032.41
P0012,2023-12-04,East,Clothing,43.96,12,527.52,327.11
P0018,2023-08-12,South,Sports,150.79,15,2261.85,1425.86
P0002,2023-06-21,West,Electronics,842.04,8,6736.32,3675.62
P0009,2023-05-16,East,Furniture,65.13,18,1172.34,691.06
P0002,2023-12-31,West,Clothing,163.96,2,327.92,150.6
P0019,2023-09-08,West,Furniture,51.58,5,257.9,176.18
P0014,2023-04-04,South,Toys,63.89,2,127.78,68.84
P0011,2023-01-06,North,Furniture,351.02,5,1755.1,956.74
P0011,2023-06-03,South,Electronics,664.89,10,6648.9,2749.36
P0005,2023-10-02,West,Sports,108.08,1,108.08,72.77
P0005,2023-10-16,West,Electronics,474.23,17,8061.91,5077.61
P0010,2023-12-08,East,Sports,74.54,15,1118.1,497.55
P0007,2023-06-30,South,Clothing,105.7,19,2008.3,1160.66
P0018,2023-12-04,North,Electronics,244.57,14,3423.98,1977.78
P0019,2023-02-20,West,Electronics,783.28,19,14882.32,8049.9
P0019,2023-03-09,North,Toys,38.21,11,420.31,283.7
P0018,2023-12-17,West,Electronics,949.51,8,7596.08,5080.64
P0007,2023-10-17,East,Sports,140.76,8,1126.08,560.02
P0001,2023-04-01,South,Clothing,113.03,8,904.24,595.55
P0004,2023-01-03,South,Toys,52.96,17,900.32,604.44
P0017,2023-02-11,North,Sports,25.49,11,280.39,186.99
P0005,2023-08-15,North,Toys,119.06,6,714.36,369.78
P0015,2023-08-31,South,Furniture,351.69,4,1406.76,824.04
P0018,2023-12-22,West,Electronics,823.14,15,12347.1,5338.38
P0006,2023-05-12,East,Electronics,751.61,4,3006.44,1925.89
P0018,2023-09-08,South,Clothing,192.0,11,2112.0,1101.17
P0006,2023-12-20,West,Toys,124.56,16,1992.96,1217.1
P0013,2023-03-30,South,Toys,94.76,1,94.76,59.44
P0005,2023-12-09,East,Clothing,102.89,8,823.12,539.56
P0015,2023-03-16,East,Sports,257.87,6,1547.22,712.77
P0014,2023-01-16,East,Clothing,54.07,4,216.28,102.84
P0011,2023-07-01,West,Sports,241.34,6,1448.04,777.01
P0018,2023-10-11,East,Sports,238.01,1,238.01,165.12
P0017,2023-05-14,East,Furniture,419.26,8,3354.08,2089.48
P0008,2023-08-04,North,Furniture,131.57,19,2499.83,1283.76
P0008,2023-04-01,North,Toys,116.7,14,1633.8,765.91
P0009,2023-04-25,West,Toys,26.17,17,444.89,188.22
P0014,2023-01-11,East,Furniture,129.69,12,1556.28,701.06
P0018,2023-05-12,South,Electronics,795.42,10,7954.2,4147.92
P0005,2023-05-30,South,Clothing,27.85,9,250.65,147.49
P0013,2023-03-11,North,Electronics,690.28,10,6902.8,3823.29
P0012,2023-05-20,South,Furniture,481.69,10,4816.9,2072.2
P0008,2023-01-29,West,Electronics,324.13,8,2593.04,1455.93
P0001,2023-11-28,North,Toys,86.76,19,1648.44,1153.78
P0011,2023-06-15,North,Toys,118.05,18,2124.9,958.92
P0020,2023-03-02,South,Clothing,51.19,6,307.14,154.28
P0012,2023-01-31,West,Electronics,696.64,15,10449.6,7066.78
P0009,2023-09-12,North,Sports,237.41,1,237.41,111.96
P0003,2023-04-18,East,Electronics,280.18,17,4763.06,2961.85
P0016,2023-06-28,North,Furniture,332.78,4,1331.12,716.67
P0020,2023-07-27,West,Furniture,77.08,16,1233.28,631.3
P0011,2023-08-27,West,Electronics,911.65,13,11851.45,4967.0
P0013,2023-01-29,East,Electronics,770.54,7,5393.78,2403.79
P0003,2023-04-03,West,Furniture,291.91,13,3794.83,2085.35
P0006,2023-05-16,North,Clothing,61.47,10,614.7,330.38
P0006,2023-01-04,West,Furniture,66.06,11,726.66,439.13
P0017,2023-06-14,South,Clothing,135.07,9,1215.63,551.42
P0005,2023-12-09,West,Electronics,129.08,4,516.32,316.68
P0004,2023-11-02,North,Electronics,699.28,5,3496.4,1575.16
P0001,2023-01-11,East,Electronics,508.99,9,4580.91,2549.12
P0016,2023-06-05,East,Clothing,182.71,10,1827.1,839.93
P0003,2023-12-20,North,Sports,221.69,19,4212.11,2252.8
P0003,2023-06-01,East,Clothing,140.89,15,2113.35,1223.01
P0019,2023-10-31,North,Clothing,174.14,12,2089.68,1309.35
P0002,2023-10-05,South,Clothing,57.09,5,285.45,194.58
P0009,2023-01-03,West,Furniture,224.85,18,4047.3,1716.62
P0017,2023-08-14,South,Clothing,52.16,10,521.6,284.55
P0008,2023-12-29,East,Toys,135.46,10,1354.6,580.3
P0018,2023-03-19,West,Toys,140.16,14,1962.24,872.24
P0013,2023-07-04,South,Clothing,131.75,19,2503.25,1005.08
P0016,2023-01-06,West,Electronics,171.44,19,3257.36,1414.72
P0018,2023-04-19,East,Furniture,368.07,18,6625.26,4088.79
P0019,2023-09-13,North,Furniture,260.49,18,4688.82,1977.13
P0014,2023-11-13,West,Toys,73.37,4,293.48,168.75
P0005,2023-02-13,South,Sports,294.44,17,5005.48,2529.25
P0006,2023-08-10,East,Sports,289.53,8,2316.24,1500.78
P0007,2023-06-01,East,Toys,23.61,15,354.15,157.04
P0010,2023-05-06,East,Sports,202.34,8,1618.72,849.83
P0016,2023-10-11,East,Toys,118.72,15,1780.8,898.26
P0007,2023-09-11,South,Sports,154.82,14,2167.48,1308.67
P0015,2023-06-11,West,Furniture,159.35,12,1912.2,1071.27
P0004,2023-04-15,North,Sports,135.75,8,1086.0,602.43
P0004,2023-08-06,North,Clothing,117.5,17,1997.5,1144.97
P0006,2023-10-01,East,Electronics,602.56,11,6628.16,4529.62
P0010,2023-03-04,East,Toys,65.57,13,852.41,590.31
P0008,2023-03-05,North,Sports,62.21,6,373.26,174.84
P0013,2023-08-07,North,Toys,68.47,1,68.47,34.39
P0003,2023-05-16,East,Furniture,284.83,1,284.83,128.87
P0012,2023-02-05,South,Sports,82.68,3,248.04,139.28
P0013,2023-06-13,North,Furniture,74.07,6,444.42,261.27
P0013,2023-10-24,South,Furniture,95.64,19,1817.16,806.3
P0006,2023-09-02,East,Clothing,197.62,1,197.62,116.76
P0006,2023-10-13,South,Sports,247.26,2,494.52,308.12
P0019,2023-07-13,West,Sports,93.61,8,748.88,509.79
P0011,2023-07-06,West,Furniture,91.89,4,367.56,161.79
P0018,2023-12-12,East,Sports,141.69,14,1983.66,1234.65
P0008,2023-05-26,North,Sports,165.49,16,2647.84,1341.76
P0011,2023-03-02,West,Electronics,700.79,17,11913.43,4924.32
P0018,2023-01-07,West,Furniture,469.2,16,7507.2,4935.34
P0015,2023-09-21,West,Toys,51.28,18,923.04,514.44
P0014,2023-10-28,East,Toys,130.15,17,2212.55,1313.72
P0017,2023-01-23,South,Toys,109.15,13,1418.95,821.35
P0020,2023-08-07,East,Furniture,214.67,16,3434.72,1698.53
P0020,2023-11-05,East,Electronics,804.77,1,804.77,436.89
P0009,2023-08-29,South,Toys,102.98,10,1029.8,462.06
P0013,2023-04-21,North,Sports,87.23,12,1046.76,698.86
P0001,2023-08-21,North,Furniture,448.54,11,4933.94,3273.92
P0004,2023-03-18,North,Clothing,178.26,11,1960.86,1287.11
P0019,2023-02-13,North,Clothing,79.34,3,238.02,158.19
P0018,2023-12-27,East,Clothing,22.81,17,387.77,269.45
P0011,2023-10-11,North,Clothing,106.62,18,1919.16,1196.55
P0014,2023-10-30,East,Electronics,659.12,7,4613.84,2916.39
P0010,2023-03-31,East,Toys,76.21,13,990.73,399.34
P0019,2023-05-30,South,Sports,88.71,1,88.71,61.65
P0020,2023-12-26,East,Furniture,464.87,17,7902.79,3536.06
P0019,2023-01-01,North,Toys,52.07,15,781.05,358.27
P0006,2023-04-17,East,Toys,148.5,11,1633.5,914.07
P0001,2023-12-10,South,Furniture,203.7,5,1018.5,417.49
P0002,2023-03-21,South,Electronics,318.92,5,1594.6,1107.21
P0016,2023-10-07,West,Clothing,80.9,7,566.3,364.45
P0010,2023-02-09,North,Electronics,890.21,1,890.21,480.54
P0010,2023-09-27,West,Furniture,426.92,9,3842.28,2334.36
P0010,2023-01-30,North,Clothing,30.78,4,123.12,70.88
P0001,2023-02-07,East,Electronics,157.81,16,2524.96,1515.74
P0020,2023-01-16,East,Furniture,172.83,2,345.66,189.59
P0004,2023-11-04,West,Toys,123.93,17,2106.81,1469.52
P0006,2023-10-08,West,Electronics,323.93,17,5506.81,3192.96
P0019,2023-05-12,South,Furniture,110.99,12,1331.88,535.58
P0019,2023-09-30,North,Furniture,393.47,5,1967.35,1102.36
P0009,2023-06-10,North,Sports,51.73,1,51.73,21.69
P0005,2023-02-25,South,Toys,48.54,19,922.26,642.24
P0001,2023-10-11,North,Electronics,649.8,17,11046.6,5643.21
P0018,2023-07-06,South,Furniture,101.16,17,1719.72,796.31
P0007,2023-05-19,North,Furniture,481.14,16,7698.24,3659.05
P0003,2023-05-12,South,Electronics,152.32,9,1370.88,858.92
P0014,2023-09-23,North,Electronics,297.44,18,5353.92,2834.39
P0010,2023-09-09,South,Furniture,72.51,6,435.06,252.18
P0007,2023-11-30,South,Toys,26.66,2,53.32,29.15
P0013,2023-03-10,North,Clothing,188.29,4,753.16,460.76
P0012,2023-04-13,South,Furniture,264.83,4,1059.32,681.19
P0001,2023-04-05,East,Electronics,562.51,4,2250.04,1063.04
P0013,2023-04-30,North,Toys,60.02,7,420.14,212.62
P0009,2023-07-09,East,Electronics,152.36,1,152.36,88.12
P0013,2023-06-21,East,Sports,243.6,18,4384.8,1863.06
P0005,2023-08-17,South,Electronics,191.77,11,2109.47,846.57
P0005,2023-12-23,North,Clothing,83.26,8,666.08,343.68
P0010,2023-12-31,East,Electronics,637.35,5,3186.75,1660.31
P0010,2023-06-27,East,Furniture,270.15,7,1891.05,777.09
P0002,2023-01-25,North,Furniture,387.87,4,1551.48,790.69
P0016,2023-01-17,East,Furniture,174.94,6,1049.64,541.61
P0001,2023-03-20,West,Electronics,212.48,11,2337.28,1380.24
P0011,2023-09-10,North,Clothing,67.19,19,1276.61,779.65
P0013,2023-07-23,East,Electronics,387.07,8,3096.56,1454.7
P0008,2023-05-27,West,Sports,120.06,1,120.06,67.64
P0008,2023-09-09,East,Toys,31.72,15,475.8,210.75
P0006,2023-05-19,West,Sports,62.28,3,186.84,113.78
P0018,2023-07-22,East,Electronics,115.49,13,1501.37,617.96
P0017,2023-09-09,West,Clothing,184.47,19,3504.93,2168.11
P0011,2023-12-13,East,Sports,120.61,5,603.05,388.28
P0018,2023-05-24,East,Sports,50.16,7,351.12,241.24
P0019,2023-02-04,West,Sports,40.34,1,40.34,21.35
P0002,2023-07-11,South,Furniture,355.99,6,2135.94,1406.43
P0012,2023-12-18,East,Sports,181.93,14,2547.02,1751.86
P0019,2023-06-29,East,Clothing,152.94,8,1223.52,615.49
P0013,2023-06-17,West,Electronics,158.36,15,2375.4,1291.27
P0016,2023-01-23,West,Clothing,106.49,3,319.47,160.44
P0008,2023-05-28,East,Sports,294.72,4,1178.88,688.32
P0018,2023-10-17,East,Toys,43.83,3,131.49,79.61
P0003,2023-01-23,South,Furniture,64.22,8,513.76,354.49
P0011,2023-01-27,North,Sports,264.9,2,529.8,367.59
P0003,2023-12-24,North,Furniture,257.21,3,771.63,526.48
P0012,2023-05-15,West,Furniture,303.3,9,2729.7,1521.43
P0018,2023-10-30,North,Clothing,154.91,7,1084.37,441.9
P0012,2023-12-04,East,Sports,87.8,12,1053.6,688.79
P0016,2023-06-08,East,Furniture,413.67,11,4550.37,2612.78
P0020,2023-08-21,North,Toys,114.52,4,458.08,194.09
P0004,2023-01-31,West,Electronics,708.55,9,6376.95,4425.25
P0007,2023-03-07,West,Electronics,550.26,9,4952.34,3051.48
P0017,2023-01-12,West,Toys,67.08,6,402.48,268.96
P0014,2023-01-07,East,Sports,130.27,11,1432.97,632.39
P0008,2023-07-02,West,Furniture,280.54,18,5049.72,2202.55
P0020,2023-04-06,South,Electronics,497.03,9,4473.27,2561.9
P0013,2023-05-13,North,Electronics,528.92,15,7933.8,4775.55
P0009,2023-09-23,West,Furniture,302.78,16,4844.48,2855.67
P0001,2023-07-19,West,Sports,244.08,18,4393.44,2584.32
P0007,2023-01-30,West,Toys,97.78,3,293.34,173.13
P0020,2023-12-09,East,Sports,138.72,5,693.6,447.95
P0019,2023-05-07,South,Toys,132.29,6,793.74,538.65
P0014,2023-09-12,South,Clothing,126.84,8,1014.72,527.09
P0012,2023-04-07,North,Toys,32.49,12,389.88,215.43
P0013,2023-12-27,South,Toys,112.75,7,789.25,442.91
P0001,2023-08-19,South,Toys,44.03,15,660.45,357.4
P0018,2023-10-17,West,Furniture,447.11,3,1341.33,908.96
P0003,2023-07-11,North,Sports,157.17,5,785.85,515.01
P0011,2023-04-15,East,Toys,79.7,3,239.1,109.53
P0002,2023-10-06,North,Electronics,141.31,12,1695.72,888.76
P0002,2023-12-13,North,Electronics,571.92,17,9722.64,5980.35
P0006,2023-01-30,East,Clothing,92.65,14,1297.1,867.07
P0001,2023-02-04,West,Electronics,708.61,16,11337.76,5983.3
P0009,2023-01-14,South,Furniture,397.43,16,6358.88,3071.52
P0009,2023-01-27,West,Furniture,405.42,17,6892.14,3477.96
P0002,2023-12-23,East,Sports,122.71,18,2208.78,1410.7
P0015,2023-11-05,West,Electronics,163.72,3,491.16,205.49
P0006,2023-02-16,South,Clothing,198.84,10,1988.4,1031.25
P0019,2023-11-26,East,Furniture,421.56,6,2529.36,1215.11
P0003,2023-08-05,West,Clothing,32.7,12,392.4,168.86
P0005,2023-11-25,East,Toys,145.36,1,145.36,91.28
P0018,2023-12-12,West,Clothing,105.65,18,1901.7,1209.68
P0008,2023-04-11,West,Clothing,178.41,14,2497.74,1185.42
P0007,2023-03-28,West,Sports,133.74,3,401.22,200.64
P0006,2023-02-23,East,Electronics,680.37,15,10205.55,4194.17
P0011,2023-12-05,West,Furniture,490.45,16,7847.2,4257.78
P0003,2023-04-28,East,Electronics,880.59,12,10567.08,6162.71
P0008,2023-10-06,West,Furniture,52.81,11,580.91,359.38
P0018,2023-04-10,North,Electronics,124.96,8,999.68,581.07
P0013,2023-05-29,South,Toys,22.9,18,412.2,206.99
P0010,2023-04-21,East,Furniture,303.08,13,3940.04,1605.83
P0009,2023-06-05,East,Furniture,366.18,7,2563.26,1150.23
P0002,2023-11-27,North,Sports,175.96,6,1055.76,561.41
P0020,2023-07-03,South,Toys,12.12,1,12.12,7.37
P0018,2023-08-20,East,Toys,26.94,4,107.76,73.06
P0017,2023-02-27,West,Furniture,427.33,5,2136.65,888.13
P0001,2023-03-09,South,Furniture,238.76,18,4297.68,2444.88
P0011,2023-01-02,East,Electronics,691.87,5,3459.35,2345.73
P0005,2023-10-16,West,Electronics,887.84,5,4439.2,2994.92
P0015,2023-10-01,West,Toys,65.02,5,325.1,197.49
P0006,2023-10-20,West,Toys,19.87,6,119.22,60.87
P0011,2023-12-16,North,Clothing,145.79,12,1749.48,787.13
P0016,2023-11-23,West,Electronics,248.13,14,3473.82,2336.78
P0006,2023-07-15,North,Clothing,36.69,4,146.76,66.44
P0002,2023-12-09,East,Sports,112.97,16,1807.52,1195.03
P0013,2023-02-26,South,Furniture,402.55,19,7648.45,3584.76
P0002,2023-05-17,West,Furniture,54.93,17,933.81,414.32
P0007,2023-09-20,West,Clothing,23.28,16,372.48,236.98
P0020,2023-02-03,South,Furniture,198.65,17,3377.05,1806.83
P0013,2023-03-16,East,Toys,13.64,12,163.68,67.24
P0017,2023-06-28,East,Furniture,288.62,16,4617.92,2653.81
P0012,2023-09-19,South,Clothing,118.55,4,474.2,302.92
P0007,2023-02-10,West,Sports,173.33,7,1213.31,839.28
P0008,2023-07-19,West,Furniture,488.96,3,1466.88,728.77
P0020,2023-08-18,West,Clothing,169.71,10,1697.1,758.94
P0013,2023-12-29,North,Toys,124.26,13,1615.38,1069.15
P0016,2023-04-07,South,Toys,67.97,19,1291.43,830.85
P0011,2023-04-07,East,Furniture,156.1,2,312.2,145.54
P0014,2023-11-01,South,Furniture,75.08,17,1276.36,546.12
P0007,2023-03-07,West,Furniture,156.3,12,1875.6,1291.16
P0011,2023-02-03,East,Electronics,733.5,2,1467.0,929.0
P0002,2023-12-26,North,Clothing,116.39,3,349.17,206.34
P0014,2023-03-13,South,Sports,50.98,12,611.76,306.4
P0008,2023-07-02,South,Furniture,149.13,10,1491.3,710.1
P0010,2023-12-03,North,Electronics,310.84,7,2175.88,1466.8
P0019,2023-11-19,South,Toys,142.54,12,1710.48,1186.83
P0017,2023-01-12,North,Furniture,88.63,8,709.04,429.95
P0011,2023-07-17,East,Furniture,471.92,8,3775.36,2046.12
P0013,2023-06-23,South,Toys,18.43,16,294.88,167.54
P0014,2023-12-14,West,Sports,54.7,17,929.9,560.39
P0013,2023-01-17,South,Sports,244.69,2,489.38,329.9
P0001,2023-11-08,North,Electronics,192.71,4,770.84,442.38
P0004,2023-03-21,South,Toys,28.09,17,477.53,271.15
P0008,2023-03-21,East,Toys,138.09,17,2347.53,1036.02
P0016,2023-06-20,South,Sports,147.38,17,2505.46,1517.02
P0008,2023-01-28,South,Sports,273.86,3,821.58,464.48
P0003,2023-08-28,North,Clothing,43.73,16,699.68,415.08
P0008,2023-09-18,East,Clothing,30.61,18,550.98,342.62
P0001,2023-06-15,West,Toys,112.76,5,563.8,334.9
P0004,2023-12-20,West,Sports,107.29,12,1287.48,568.64
P0010,2023-05-06,South,Toys,98.87,2,197.74,93.41
P0013,2023-05-13,East,Furniture,127.27,14,1781.78,1156.51
P0020,2023-05-31,North,Electronics,404.73,2,809.46,479.89
P0015,2023-12-22,East,Electronics,589.0,5,2945.0,1584.48
P0015,2023-04-11,East,Furniture,292.94,17,4979.98,2069.7
P0014,2023-07-21,East,Clothing,72.81,10,728.1,471.62
P0010,2023-11-11,East,Sports,118.72,10,1187.2,590.0
P0005,2023-12-02,South,Clothing,37.9,9,341.1,191.52
P0002,2023-06-05,East,Sports,55.67,15,835.05,552.84
P0014,2023-01-08,North,Electronics,961.79,3,2885.37,1840.39
P0010,2023-03-24,West,Sports,178.68,14,2501.52,1309.71
P0010,2023-05-10,East,Toys,63.03,10,630.3,326.69
P0008,2023-04-16,North,Furniture,311.68,16,4986.88,3328.38
P0013,2023-03-28,East,Electronics,374.25,6,2245.5,905.44
P0009,2023-10-18,East,Clothing,89.61,4,358.44,180.28
P0012,2023-04-02,East,Electronics,696.0,19,13224.0,8584.12
P0014,2023-04-21,West,Sports,256.7,12,3080.4,1721.41
P0010,2023-08-31,East,Furniture,342.66,4,1370.64,771.9
P0006,2023-07-08,North,Clothing,130.69,10,1306.9,667.6
P0007,2023-03-30,North,Sports,111.59,5,557.95,233.55
P0013,2023-04-20,North,Toys,89.05,10,890.5,582.28
P0014,2023-12-01,North,Sports,211.1,2,422.2,278.92
P0015,2023-03-28,East,Furniture,81.8,14,1145.2,735.21
P0003,2023-08-09,South,Sports,270.8,4,1083.2,486.93
P0008,2023-10-03,West,Electronics,916.08,5,4580.4,2309.75
P0013,2023-12-05,North,Furniture,453.47,12,5441.64,3456.78
P0002,2023-08-03,North,Toys,116.89,14,1636.46,916.18
P0012,2023-08-15,West,Furniture,471.84,16,7549.44,4600.08
P0014,2023-11-20,East,Furniture,480.36,11,5283.96,3402.66
P0017,2023-09-01,South,Clothing,47.2,6,283.2,164.77
P0016,2023-06-08,North,Furniture,101.39,14,1419.46,904.36
P0017,2023-12-18,East,Toys,23.68,5,118.4,65.12
P0012,2023-01-15,North,Electronics,992.25,6,5953.5,2479.16
P0011,2023-12-16,South,Furniture,316.49,11,3481.39,1444.48
P0015,2023-10-11,West,Clothing,178.82,2,357.64,179.79
P0016,2023-06-21,East,Furniture,60.75,15,911.25,483.64
P0019,2023-10-16,West,Furniture,462.69,4,1850.76,1231.86
P0011,2023-10-25,South,Furniture,322.45,16,5159.2,3464.95
P0004,2023-06-22,North,Clothing,171.97,7,1203.79,568.12
P0005,2023-07-03,North,Sports,146.78,18,2642.04,1211.77
P0016,2023-11-28,North,Clothing,41.73,1,41.73,20.43
P0002,2023-01-09,South,Furniture,201.02,5,1005.1,695.74
P0020,2023-02-09,South,Furniture,81.38,7,569.66,297.88
P0009,2023-10-27,South,Sports,101.12,12,1213.44,809.57
P0016,2023-02-24,East,Electronics,366.98,19,6972.62,2937.36
P0012,2023-08-08,North,Electronics,556.8,11,6124.8,3148.1
P0017,2023-10-16,East,Electronics,691.45,7,4840.15,3366.24
P0016,2023-09-23,West,Toys,91.56,9,824.04,385.58
P0011,2023-02-10,West,Electronics,864.76,13,11241.88,4642.02
P0002,2023-12-30,East,Furniture,170.68,12,2048.16,1309.7
P0001,2023-08-29,East,Furniture,427.44,16,6839.04,3158.09
P0011,2023-10-08,East,Sports,44.95,16,719.2,415.25
P0006,2023-01-21,South,Furniture,484.6,3,1453.8,824.97
P0014,2023-01-13,North,Sports,251.99,10,2519.9,1747.82
P0020,2023-01-06,West,Clothing,129.97,9,1169.73,704.99
P0020,2023-03-23,South,Toys,32.12,5,160.6,88.94
P0004,2023-04-26,North,Furniture,468.86,13,6095.18,3942.03
P0020,2023-10-22,East,Electronics,846.21,5,4231.05,2374.16
P0017,2023-06-26,East,Clothing,163.04,17,2771.68,1662.77
P0014,2023-12-20,West,Furniture,454.8,4,1819.2,763.25
P0017,2023-06-06,North,Sports,71.33,11,784.63,548.2
P0008,2023-06-05,West,Clothing,41.0,17,697.0,394.1
P0007,2023-04-28,East,Furniture,62.81,4,251.24,169.6
P0012,2023-02-09,East,Furniture,143.05,8,1144.4,680.41
P0005,2023-12-23,West,Furniture,210.3,12,2523.6,1357.94
P0018,2023-03-02,South,Clothing,165.89,15,2488.35,1723.53
P0019,2023-09-21,West,Electronics,384.34,11,4227.74,1730.28
P0006,2023-01-12,East,Toys,19.06,11,209.66,140.83
P0007,2023-03-22,West,Sports,42.31,16,676.96,370.71
P0020,2023-01-31,South,Clothing,149.66,7,1047.62,516.43
P0006,2023-02-27,North,Clothing,127.56,4,510.24,246.98
P0015,2023-07-26,West,Sports,245.02,4,980.08,655.41
P0007,2023-05-10,North,Sports,173.3,2,346.6,173.61
P0015,2023-04-18,East,Toys,91.54,7,640.78,386.67
P0018,2023-02-22,North,Clothing,154.75,9,1392.75,806.71
